time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
1.756,Upwind,0.194,0.000,0.194,0.000,3.691,3.691,1.737,0.000,0.000,0.454,0.000,0.0000,0.0027,0.0000,0.0000,0.5000,1.0000,1.0000
1.948,Upwind,0.305,0.000,0.305,0.000,3.692,3.692,0.388,0.034,0.000,0.383,0.000,0.0000,0.0315,0.0000,0.0000,0.5000,1.0000,1.0000
2.148,Upwind,0.307,0.000,0.307,0.000,3.705,3.705,0.042,0.040,0.000,0.331,0.000,0.0000,0.0569,0.0000,0.0000,0.5000,1.0000,1.0000
2.345,Upwind,0.304,0.000,0.304,0.000,3.696,3.696,0.065,-0.101,0.000,0.444,0.000,0.0000,0.0690,0.0000,0.0000,0.5000,1.0000,1.0000
2.557,Upwind,0.304,0.000,0.304,0.000,3.682,3.682,0.005,-0.005,0.000,0.477,0.000,0.0000,0.0649,0.0000,0.0178,0.5000,1.0000,0.0000
2.759,Upwind,0.307,0.000,0.307,0.000,3.687,3.687,0.046,0.032,0.000,0.452,0.000,0.0000,0.0612,0.0000,0.1192,0.5000,1.0000,0.0000
2.953,Upwind,0.312,0.000,0.312,0.000,3.691,3.691,0.057,0.012,0.000,0.442,0.000,0.0000,0.0622,0.0000,0.2160,0.5000,1.0000,0.0000
3.145,Upwind,0.318,0.000,0.318,0.000,3.692,3.692,0.075,-0.006,0.000,0.447,0.000,0.0000,0.0631,0.0000,0.3121,0.5000,1.0000,0.0000
3.349,Upwind,0.328,0.000,0.328,0.000,3.690,3.690,0.107,-0.004,0.000,0.451,0.000,0.0000,0.0632,0.0000,0.4139,0.5000,1.0000,0.0000
3.549,Upwind,0.341,0.000,0.341,0.000,3.690,3.690,0.156,0.002,0.000,0.450,0.000,0.0000,0.0628,0.0000,0.5142,0.5000,1.0000,0.0000
3.749,Upwind,0.360,0.000,0.360,0.000,3.691,3.691,0.213,0.002,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.6138,0.5000,1.0000,0.0000
3.946,Upwind,0.387,0.000,0.387,0.000,3.691,3.691,0.293,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.7123,0.5000,1.0000,0.0000
4.140,Upwind,0.423,0.000,0.423,0.000,3.691,3.691,0.395,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.8093,0.5000,1.0000,0.0000
4.346,Upwind,0.471,0.000,0.471,0.000,3.691,3.691,0.523,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.9126,0.5000,1.0000,0.0000
4.540,Upwind,0.534,0.000,0.534,0.000,3.691,3.691,0.682,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.752,Upwind,0.623,0.000,0.623,0.000,3.691,3.691,0.895,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.948,Upwind,0.720,0.000,0.720,0.000,3.691,3.691,1.114,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.140,Upwind,0.851,0.000,0.851,0.000,3.691,3.691,1.399,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
5.356,Upwind,1.030,0.000,1.030,0.000,3.691,3.691,1.771,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
5.550,Upwind,1.237,0.000,1.237,0.000,3.691,3.691,2.145,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.747,Upwind,1.466,0.000,1.466,0.000,3.691,3.691,2.620,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.957,Upwind,1.796,0.000,1.796,0.000,3.691,3.691,3.226,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
6.140,Upwind,2.133,0.000,2.133,0.000,3.691,3.691,3.818,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
6.352,Upwind,2.609,0.000,2.609,0.000,3.691,3.691,4.623,0.000,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
6.548,Upwind,3.088,0.000,3.088,0.000,3.691,3.691,5.398,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.749,Upwind,3.700,0.000,3.700,0.000,3.691,3.691,6.349,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.942,Upwind,4.416,0.000,4.416,0.000,3.691,3.691,7.416,0.000,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.151,Upwind,5.324,0.000,5.324,0.000,3.691,3.691,8.606,0.001,0.000,0.455,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
7.351,Upwind,6.298,0.000,6.298,0.000,3.691,3.691,9.995,0.001,0.000,0.455,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
7.549,Upwind,7.306,0.000,7.306,0.000,3.691,3.691,11.173,0.001,0.000,0.455,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.752,Upwind,8.641,0.000,8.641,0.000,3.692,3.692,12.564,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.951,Upwind,10.011,0.000,10.011,0.000,3.692,3.692,13.739,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
8.166,Upwind,11.643,0.000,11.643,0.000,3.692,3.692,14.808,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
8.347,Upwind,13.005,0.000,13.005,0.000,3.692,3.692,16.302,0.001,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
