time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
1.547,Upwind,0.800,0.000,0.800,0.000,3.691,3.691,2.709,0.000,0.000,0.450,0.000,0.0000,0.0160,0.0000,0.0000,0.5000,1.0000,1.0000
1.745,Upwind,0.986,0.000,0.986,0.000,3.693,3.693,0.778,0.042,0.000,0.366,0.000,0.0000,0.0346,0.0000,0.0000,0.5000,1.0000,1.0000
1.944,Upwind,0.993,0.000,0.993,0.000,3.707,3.707,0.027,0.041,0.000,0.316,0.000,0.0000,0.0578,0.0000,0.0000,0.5000,1.0000,1.0000
2.133,Upwind,0.990,0.000,0.990,0.000,3.697,3.697,0.075,-0.124,0.000,0.447,0.000,0.0000,0.0720,0.0000,0.0000,0.5000,1.0000,1.0000
2.345,Upwind,0.990,0.000,0.990,0.000,3.679,3.679,0.011,-0.011,0.000,0.492,0.000,0.0000,0.0665,0.0000,0.0143,0.5000,1.0000,0.0000
2.528,Upwind,0.991,0.000,0.991,0.000,3.683,3.683,0.028,0.045,0.000,0.461,0.000,0.0000,0.0609,0.0000,0.1060,0.5000,1.0000,0.0000
2.736,Upwind,0.991,0.000,0.991,0.000,3.691,3.691,0.013,0.022,0.000,0.437,0.000,0.0000,0.0616,0.0000,0.2098,0.5000,1.0000,0.0000
2.940,Upwind,0.991,0.000,0.991,0.000,3.692,3.692,0.005,-0.008,0.000,0.446,0.000,0.0000,0.0634,0.0000,0.3118,0.5000,1.0000,0.0000
3.127,Upwind,0.991,0.000,0.991,0.000,3.690,3.690,0.004,-0.006,0.000,0.452,0.000,0.0000,0.0633,0.0000,0.4053,0.5000,1.0000,0.0000
3.349,Upwind,0.991,0.000,0.991,0.000,3.690,3.690,0.004,0.004,0.000,0.450,0.000,0.0000,0.0627,0.0000,0.5161,0.5000,1.0000,0.0000
3.539,Upwind,0.992,0.000,0.992,0.000,3.691,3.691,0.013,0.003,0.000,0.448,0.000,0.0000,0.0627,0.0000,0.6112,0.5000,1.0000,0.0000
3.743,Upwind,0.994,0.000,0.994,0.000,3.691,3.691,0.033,0.000,0.000,0.448,0.000,0.0000,0.0629,0.0000,0.7133,0.5000,1.0000,0.0000
3.957,Upwind,1.000,0.000,1.000,0.000,3.691,3.691,0.066,-0.001,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.8204,0.5000,1.0000,0.0000
4.143,Upwind,1.009,0.000,1.009,0.000,3.691,3.691,0.107,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.9133,0.5000,1.0000,0.0000
4.346,Upwind,1.024,0.000,1.024,0.000,3.691,3.691,0.166,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
4.556,Upwind,1.049,0.000,1.049,0.000,3.691,3.691,0.252,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
4.730,Upwind,1.075,0.000,1.075,0.000,3.691,3.691,0.335,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
4.938,Upwind,1.118,0.000,1.118,0.000,3.691,3.691,0.470,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
5.137,Upwind,1.175,0.000,1.175,0.000,3.691,3.691,0.626,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.348,Upwind,1.258,0.000,1.258,0.000,3.691,3.691,0.818,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.552,Upwind,1.358,0.000,1.358,0.000,3.691,3.691,1.051,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.751,Upwind,1.485,0.000,1.485,0.000,3.691,3.691,1.332,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
5.927,Upwind,1.630,0.000,1.630,0.000,3.691,3.691,1.637,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
6.135,Upwind,1.825,0.000,1.825,0.000,3.691,3.691,2.030,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
6.343,Upwind,2.087,0.000,2.087,0.000,3.691,3.691,2.535,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
6.547,Upwind,2.385,0.000,2.385,0.000,3.691,3.691,3.083,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
6.755,Upwind,2.745,0.000,2.745,0.000,3.691,3.691,3.775,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
6.940,Upwind,3.177,0.000,3.177,0.000,3.691,3.691,4.448,0.000,0.000,0.452,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
7.131,Upwind,3.645,0.000,3.645,0.000,3.691,3.691,5.206,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.336,Upwind,4.244,0.000,4.244,0.000,3.691,3.691,6.221,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.567,Upwind,5.074,0.000,5.074,0.000,3.691,3.691,7.371,0.000,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.736,Upwind,5.765,0.000,5.765,0.000,3.691,3.691,8.354,0.001,0.000,0.454,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
7.947,Upwind,6.796,0.000,6.796,0.000,3.691,3.691,9.735,0.001,0.000,0.455,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
8.133,Upwind,7.790,0.000,7.790,0.000,3.691,3.691,10.913,0.001,0.000,0.455,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
8.342,Upwind,9.108,0.000,9.108,0.000,3.692,3.692,12.304,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
8.528,Upwind,10.344,0.000,10.344,0.000,3.692,3.692,13.480,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
8.728,Upwind,11.819,0.000,11.819,0.000,3.692,3.692,14.762,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
8.928,Upwind,13.426,0.000,13.426,0.000,3.692,3.692,16.043,0.001,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
9.155,Upwind,15.315,0.000,15.315,0.000,3.693,3.693,17.536,0.002,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
9.336,Upwind,17.034,0.000,17.034,0.000,3.693,3.693,18.601,0.002,0.000,0.453,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
9.572,Upwind,19.382,0.000,19.382,0.000,3.693,3.693,20.091,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
9.730,Upwind,21.169,0.000,21.169,0.000,3.694,3.694,21.155,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
9.957,Upwind,23.823,0.000,23.823,0.000,3.694,3.694,22.642,0.002,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
10.145,Upwind,26.034,0.000,26.034,0.000,3.694,3.694,23.810,0.002,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
10.331,Upwind,28.354,0.000,28.354,0.000,3.695,3.695,24.976,0.003,0.000,0.450,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
10.549,Upwind,31.239,0.000,31.239,0.000,3.695,3.696,26.353,0.003,0.000,0.449,0.000,0.0000,0.0628,0.0000,1.0000,0.5000,1.0000,0.0000
10.756,Upwind,34.037,0.000,34.037,0.000,3.696,3.696,27.623,0.003,0.000,0.448,0.000,0.0000,0.0627,0.0000,1.0000,0.5000,1.0000,0.0000
10.946,Upwind,36.967,0.000,36.967,0.000,3.697,3.697,28.786,0.003,0.000,0.448,0.000,0.0000,0.0626,0.0000,1.0000,0.5000,1.0000,0.0000
11.143,Upwind,40.026,0.000,40.026,0.000,3.697,3.697,30.053,0.003,0.000,0.447,0.000,0.0000,0.0624,0.0000,1.0000,0.5000,1.0000,0.0000
11.367,Upwind,43.488,0.000,43.488,0.000,3.698,3.698,31.530,0.004,0.000,0.446,0.000,0.0000,0.0623,0.0000,1.0000,0.5000,1.0000,0.0000
11.541,Upwind,46.536,0.001,46.536,0.001,3.699,3.699,32.583,0.004,0.000,0.445,0.000,0.0000,0.0622,0.0000,1.0000,0.5000,1.0000,0.0000
11.769,Upwind,50.280,0.001,50.280,0.001,3.700,3.700,34.057,0.004,0.000,0.444,0.000,0.0000,0.0620,0.0000,1.0000,0.5000,1.0000,0.0000
11.929,Upwind,53.263,0.001,53.263,0.001,3.700,3.700,35.108,0.004,0.000,0.443,0.000,0.0000,0.0619,0.0000,1.0000,0.5000,1.0000,0.0000
12.138,Upwind,56.962,0.001,56.962,0.001,3.701,3.701,36.368,0.005,0.000,0.442,0.000,0.0000,0.0617,0.0000,1.0000,0.5000,1.0000,0.0000
12.349,Upwind,61.115,0.001,61.115,0.001,3.702,3.702,37.731,0.005,0.000,0.440,0.000,0.0000,0.0615,0.0000,1.0000,0.5000,1.0000,0.0000
12.555,Upwind,65.083,0.001,65.083,0.001,3.703,3.703,38.987,0.005,0.000,0.439,0.000,0.0000,0.0613,0.0000,1.0000,0.5000,1.0000,0.0000
12.749,Upwind,69.181,0.001,69.181,0.001,3.704,3.704,40.138,0.005,0.000,0.438,0.000,0.0000,0.0611,0.0000,1.0000,0.5000,1.0000,0.0000
13.073,Upwind,76.297,0.001,76.297,0.001,3.705,3.705,41.600,0.006,0.000,0.436,0.000,0.0000,0.0609,0.0000,1.0000,0.5000,1.0000,0.0000
13.130,Upwind,77.395,0.001,77.395,0.001,3.706,3.706,42.539,0.006,0.000,0.435,0.000,0.0000,0.0607,0.0000,1.0000,0.5000,1.0000,0.0000
# disengaged
