time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
0.000,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0022,0.0000,0.1036,0.5000,1.0000,1.0000
0.195,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0314,0.0000,0.0062,0.5000,1.0000,1.0000
0.397,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0618,0.0000,0.0000,0.5000,1.0000,1.0000
0.587,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.0000,0.5000,1.0000,1.0000
0.795,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.0207,0.5000,1.0000,0.0000
0.987,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.1167,0.5000,1.0000,0.0000
1.191,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.2188,0.5000,1.0000,0.0000
1.395,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.3205,0.5000,1.0000,0.0000
1.596,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.4213,0.5000,1.0000,0.0000
1.792,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.5192,0.5000,1.0000,0.0000
1.998,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.6222,0.5000,1.0000,0.0000
2.199,Upwind,0.219,0.000,0.000,0.000,3.691,3.691,0.002,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.7226,0.5000,1.0000,0.0000
2.398,Upwind,0.220,0.000,0.001,0.000,3.691,3.691,0.011,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.8221,0.5000,1.0000,0.0000
2.591,Upwind,0.222,0.000,0.003,0.000,3.691,3.691,0.029,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.9188,0.5000,1.0000,0.0000
2.793,Upwind,0.227,0.000,0.007,0.000,3.691,3.691,0.058,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
2.991,Upwind,0.235,0.000,0.016,0.000,3.691,3.691,0.099,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.201,Upwind,0.248,0.000,0.029,0.000,3.691,3.691,0.156,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.398,Upwind,0.269,0.000,0.050,0.000,3.691,3.691,0.231,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.590,Upwind,0.295,0.000,0.076,0.000,3.691,3.691,0.327,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.790,Upwind,0.335,0.000,0.116,0.000,3.691,3.691,0.437,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.994,Upwind,0.394,0.000,0.175,0.000,3.691,3.691,0.600,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.186,Upwind,0.459,0.000,0.240,0.000,3.691,3.691,0.769,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
