time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
0.108,Upwind,0.077,0.000,0.000,0.000,3.691,3.691,0.835,0.003,0.000,0.454,0.000,0.0000,0.0636,0.0000,0.0000,0.5000,1.0000,1.0000
0.231,Upwind,0.121,0.000,0.044,0.000,3.691,3.691,0.485,0.009,0.000,0.430,0.000,0.0000,0.0445,0.0000,0.0000,0.5000,1.0000,1.0000
0.429,Upwind,0.122,0.000,0.045,0.000,3.700,3.700,0.037,0.061,0.000,0.336,0.000,0.0000,0.0532,0.0000,0.0000,0.5000,1.0000,1.0000
0.630,Upwind,0.121,0.000,0.044,0.000,3.700,3.700,0.041,-0.063,0.000,0.416,0.000,0.0000,0.0649,0.0000,0.0000,0.5000,1.0000,1.0000
0.847,Upwind,0.120,0.000,0.043,0.000,3.686,3.686,0.019,-0.031,0.000,0.464,0.000,0.0000,0.0648,0.0000,0.0000,0.5000,1.0000,1.0000
1.022,Upwind,0.122,0.000,0.045,0.000,3.687,3.687,0.049,0.021,0.000,0.456,0.000,0.0000,0.0625,0.0000,0.0749,0.5000,1.0000,0.0000
1.232,Upwind,0.131,0.000,0.054,0.000,3.691,3.691,0.103,0.011,0.000,0.446,0.000,0.0000,0.0623,0.0000,0.1799,0.5000,1.0000,0.0000
1.438,Upwind,0.143,0.000,0.066,0.000,3.691,3.691,0.133,-0.001,0.000,0.447,0.000,0.0000,0.0629,0.0000,0.2830,0.5000,1.0000,0.0000
1.636,Upwind,0.159,0.000,0.083,0.000,3.691,3.691,0.176,-0.003,0.000,0.450,0.000,0.0000,0.0631,0.0000,0.3823,0.5000,1.0000,0.0000
1.833,Upwind,0.181,0.000,0.104,0.000,3.691,3.691,0.234,0.001,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.4805,0.5000,1.0000,0.0000
2.033,Upwind,0.209,0.000,0.133,0.000,3.691,3.691,0.304,0.001,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.5804,0.5000,1.0000,0.0000
2.239,Upwind,0.247,0.000,0.170,0.000,3.691,3.691,0.401,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.6837,0.5000,1.0000,0.0000
2.428,Upwind,0.297,0.000,0.220,0.000,3.691,3.691,0.523,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.7781,0.5000,1.0000,0.0000
2.627,Upwind,0.354,0.000,0.278,0.000,3.691,3.691,0.674,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.8774,0.5000,1.0000,0.0000
2.840,Upwind,0.442,0.000,0.365,0.000,3.691,3.691,0.878,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.9839,0.5000,1.0000,0.0000
