time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
1.983,Upwind,0.800,0.000,0.800,0.000,3.691,3.691,2.709,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.0090,0.5000,1.0000,0.0000
2.177,Upwind,1.088,0.000,1.088,0.000,3.691,3.691,2.845,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.1060,0.5000,1.0000,0.0000
2.369,Upwind,1.360,0.000,1.360,0.000,3.691,3.691,2.907,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.2017,0.5000,1.0000,0.0000
2.574,Upwind,1.661,0.000,1.661,0.000,3.691,3.691,2.948,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.3043,0.5000,1.0000,0.0000
2.781,Upwind,1.993,0.000,1.993,0.000,3.691,3.691,3.008,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.4080,0.5000,1.0000,0.0000
2.971,Upwind,2.281,0.000,2.281,0.000,3.691,3.691,3.075,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.5031,0.5000,1.0000,0.0000
3.180,Upwind,2.630,0.000,2.630,0.000,3.691,3.691,3.177,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.6076,0.5000,1.0000,0.0000
3.369,Upwind,2.935,0.000,2.935,0.000,3.691,3.691,3.286,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.7018,0.5000,1.0000,0.0000
3.574,Upwind,3.282,0.000,3.282,0.000,3.691,3.691,3.433,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.8045,0.5000,1.0000,0.0000
3.779,Upwind,3.677,0.000,3.677,0.000,3.691,3.691,3.631,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.9068,0.5000,1.0000,0.0000
3.969,Upwind,4.031,0.000,4.031,0.000,3.691,3.691,3.834,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.174,Upwind,4.441,0.000,4.441,0.000,3.691,3.691,4.100,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.382,Upwind,4.919,0.000,4.919,0.000,3.691,3.691,4.448,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.576,Upwind,5.400,0.000,5.400,0.000,3.691,3.691,4.833,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.780,Upwind,5.924,0.000,5.924,0.000,3.691,3.691,5.286,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
4.968,Upwind,6.448,0.000,6.448,0.000,3.691,3.691,5.769,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.174,Upwind,7.078,0.000,7.078,0.000,3.691,3.691,6.378,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.369,Upwind,7.775,0.000,7.775,0.000,3.691,3.691,7.078,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.572,Upwind,8.551,0.000,8.551,0.000,3.691,3.691,7.879,0.000,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
5.776,Upwind,9.492,0.000,9.492,0.000,3.691,3.691,8.868,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
5.972,Upwind,10.380,0.000,10.380,0.000,3.691,3.691,9.808,0.000,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.166,Upwind,11.456,0.000,11.456,0.000,3.691,3.691,10.950,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.384,Upwind,12.764,0.000,12.764,0.000,3.691,3.691,12.315,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.577,Upwind,14.108,0.000,14.108,0.000,3.692,3.692,13.598,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.781,Upwind,15.584,0.000,15.584,0.000,3.692,3.692,14.880,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.969,Upwind,17.053,0.000,17.053,0.000,3.692,3.692,16.054,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.177,Upwind,18.932,0.000,18.932,0.000,3.692,3.692,17.441,0.001,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
7.373,Upwind,20.642,0.000,20.642,0.000,3.693,3.693,18.613,0.001,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
7.580,Upwind,22.806,0.000,22.806,0.000,3.693,3.693,19.997,0.002,0.000,0.453,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
7.770,Upwind,24.757,0.000,24.757,0.000,3.693,3.693,21.167,0.002,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
7.973,Upwind,27.012,0.000,27.012,0.000,3.694,3.694,22.442,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
8.176,Upwind,29.602,0.000,29.602,0.000,3.694,3.694,23.822,0.002,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
8.380,Upwind,32.129,0.000,32.129,0.000,3.694,3.694,25.095,0.002,0.000,0.451,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
8.579,Upwind,34.788,0.000,34.788,0.000,3.695,3.695,26.366,0.002,0.000,0.450,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
8.766,Upwind,37.340,0.000,37.340,0.000,3.695,3.695,27.531,0.003,0.000,0.449,0.000,0.0000,0.0628,0.0000,1.0000,0.5000,1.0000,0.0000
8.973,Upwind,40.249,0.000,40.249,0.000,3.696,3.696,28.800,0.003,0.000,0.449,0.000,0.0000,0.0627,0.0000,1.0000,0.5000,1.0000,0.0000
9.181,Upwind,43.547,0.000,43.547,0.000,3.696,3.696,30.173,0.003,0.000,0.448,0.000,0.0000,0.0626,0.0000,1.0000,0.5000,1.0000,0.0000
9.378,Upwind,46.728,0.000,46.728,0.000,3.697,3.697,31.440,0.003,0.000,0.447,0.000,0.0000,0.0625,0.0000,1.0000,0.5000,1.0000,0.0000
9.565,Upwind,49.758,0.001,49.758,0.001,3.698,3.698,32.599,0.003,0.000,0.446,0.000,0.0000,0.0624,0.0000,1.0000,0.5000,1.0000,0.0000
9.778,Upwind,53.480,0.001,53.480,0.001,3.698,3.698,33.968,0.003,0.000,0.445,0.000,0.0000,0.0623,0.0000,1.0000,0.5000,1.0000,0.0000
9.968,Upwind,56.748,0.001,56.748,0.001,3.699,3.699,35.125,0.004,0.000,0.444,0.000,0.0000,0.0621,0.0000,1.0000,0.5000,1.0000,0.0000
10.172,Upwind,60.438,0.001,60.438,0.001,3.700,3.700,36.386,0.004,0.000,0.444,0.000,0.0000,0.0620,0.0000,1.0000,0.5000,1.0000,0.0000
10.375,Upwind,64.257,0.001,64.257,0.001,3.700,3.700,37.750,0.004,0.000,0.442,0.000,0.0000,0.0618,0.0000,1.0000,0.5000,1.0000,0.0000
10.576,Upwind,68.541,0.001,68.541,0.001,3.701,3.701,39.008,0.004,0.000,0.441,0.000,0.0000,0.0617,0.0000,1.0000,0.5000,1.0000,0.0000
10.766,Upwind,72.285,0.001,72.285,0.001,3.702,3.702,40.160,0.004,0.000,0.440,0.000,0.0000,0.0615,0.0000,1.0000,0.5000,1.0000,0.0000
10.968,Upwind,76.492,0.001,76.492,0.001,3.703,3.703,41.414,0.005,0.000,0.439,0.000,0.0000,0.0614,0.0000,1.0000,0.5000,1.0000,0.0000
