time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
0.000,Upwind,0.467,0.000,0.000,0.000,3.691,3.691,0.205,-0.001,0.000,0.449,0.000,0.0000,0.0016,0.0000,0.2188,0.5000,1.0000,1.0000
0.198,Upwind,0.472,0.000,0.005,0.000,3.691,3.691,0.009,0.009,0.000,0.434,0.000,0.0000,0.0313,0.0000,0.1197,0.5000,1.0000,1.0000
0.395,Upwind,0.471,0.000,0.005,0.000,3.692,3.692,0.003,-0.005,0.000,0.443,0.000,0.0000,0.0609,0.0000,0.0211,0.5000,1.0000,1.0000
0.601,Upwind,0.471,0.000,0.004,0.000,3.690,3.690,0.006,-0.009,0.000,0.453,0.000,0.0000,0.0637,0.0000,0.0000,0.5000,1.0000,1.0000
0.797,Upwind,0.471,0.000,0.004,0.000,3.690,3.690,0.003,0.003,0.000,0.452,0.000,0.0000,0.0630,0.0000,0.0184,0.5000,1.0000,0.0000
0.996,Upwind,0.471,0.000,0.005,0.000,3.690,3.691,0.002,0.004,0.000,0.449,0.000,0.0000,0.0627,0.0000,0.1179,0.5000,1.0000,0.0000
1.190,Upwind,0.471,0.000,0.005,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.2152,0.5000,1.0000,0.0000
1.406,Upwind,0.471,0.000,0.005,0.000,3.691,3.691,0.001,-0.001,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.3230,0.5000,1.0000,0.0000
1.595,Upwind,0.471,0.000,0.005,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.4178,0.5000,1.0000,0.0000
1.795,Upwind,0.471,0.000,0.005,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.5175,0.5000,1.0000,0.0000
2.003,Upwind,0.471,0.000,0.005,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.6216,0.5000,1.0000,0.0000
2.206,Upwind,0.471,0.000,0.005,0.000,3.691,3.691,0.002,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.7231,0.5000,1.0000,0.0000
2.390,Upwind,0.472,0.000,0.005,0.000,3.691,3.691,0.010,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.8150,0.5000,1.0000,0.0000
2.591,Upwind,0.474,0.000,0.007,0.000,3.691,3.691,0.029,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.9156,0.5000,1.0000,0.0000
2.792,Upwind,0.479,0.000,0.012,0.000,3.691,3.691,0.058,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.004,Upwind,0.487,0.000,0.020,0.000,3.691,3.691,0.099,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.200,Upwind,0.501,0.000,0.034,0.000,3.691,3.691,0.156,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.400,Upwind,0.521,0.000,0.054,0.000,3.691,3.691,0.231,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.597,Upwind,0.550,0.000,0.083,0.000,3.691,3.691,0.327,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.797,Upwind,0.591,0.000,0.124,0.000,3.691,3.691,0.449,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
4.000,Upwind,0.646,0.000,0.179,0.000,3.691,3.691,0.600,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.201,Upwind,0.719,0.000,0.252,0.000,3.691,3.691,0.786,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.394,Upwind,0.813,0.000,0.346,0.000,3.691,3.691,1.012,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.595,Upwind,0.933,0.000,0.466,0.000,3.691,3.691,1.285,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.792,Upwind,1.084,0.000,0.617,0.000,3.691,3.691,1.611,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.992,Upwind,1.272,0.000,0.806,0.000,3.691,3.691,1.999,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
5.196,Upwind,1.505,0.000,1.038,0.000,3.691,3.691,2.456,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.391,Upwind,1.789,0.000,1.322,0.000,3.691,3.691,2.991,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.601,Upwind,2.133,0.000,1.667,0.000,3.691,3.691,3.612,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.801,Upwind,2.547,0.000,2.080,0.000,3.691,3.691,4.327,0.000,0.000,0.452,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
5.991,Upwind,3.040,0.000,2.574,0.000,3.691,3.691,5.142,0.000,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
6.191,Upwind,3.624,0.000,3.157,0.000,3.691,3.691,5.985,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.393,Upwind,4.310,0.000,3.843,0.000,3.691,3.691,7.104,0.000,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.594,Upwind,5.109,0.000,4.642,0.000,3.691,3.691,8.263,0.001,0.000,0.454,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
