time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
11.541,Upwind,40.946,0.000,40.946,0.000,3.698,3.698,30.640,0.004,0.000,0.446,0.000,0.0000,0.0624,0.0000,1.0000,0.5000,1.0000,0.0000
11.752,Upwind,44.450,0.000,44.450,0.000,3.698,3.698,32.011,0.004,0.000,0.445,0.000,0.0000,0.0622,0.0000,1.0000,0.5000,1.0000,0.0000
11.952,Upwind,47.820,0.001,47.820,0.001,3.699,3.699,33.169,0.004,0.000,0.444,0.000,0.0000,0.0621,0.0000,1.0000,0.5000,1.0000,0.0000
12.152,Upwind,51.319,0.001,51.319,0.001,3.700,3.700,34.432,0.004,0.000,0.443,0.000,0.0000,0.0620,0.0000,1.0000,0.5000,1.0000,0.0000
12.339,Upwind,54.641,0.001,54.641,0.001,3.701,3.701,35.692,0.004,0.000,0.442,0.000,0.0000,0.0618,0.0000,1.0000,0.5000,1.0000,0.0000
12.539,Upwind,58.389,0.001,58.389,0.001,3.702,3.702,36.952,0.005,0.000,0.441,0.000,0.0000,0.0616,0.0000,1.0000,0.5000,1.0000,0.0000
12.751,Upwind,62.267,0.001,62.267,0.001,3.702,3.702,38.209,0.005,0.000,0.440,0.000,0.0000,0.0614,0.0000,1.0000,0.5000,1.0000,0.0000
12.948,Upwind,66.273,0.001,66.273,0.001,3.703,3.703,39.465,0.005,0.000,0.438,0.000,0.0000,0.0613,0.0000,1.0000,0.5000,1.0000,0.0000
13.147,Upwind,70.409,0.001,70.409,0.001,3.705,3.705,40.720,0.005,0.000,0.437,0.000,0.0000,0.0611,0.0000,1.0000,0.5000,1.0000,0.0000
13.338,Upwind,74.674,0.001,74.674,0.001,3.706,3.706,41.972,0.006,0.000,0.436,0.000,0.0000,0.0609,0.0000,1.0000,0.5000,1.0000,0.0000
13.553,Upwind,79.440,0.001,79.440,0.001,3.707,3.707,43.327,0.006,0.000,0.434,0.000,0.0000,0.0606,0.0000,1.0000,0.5000,1.0000,0.0000
13.755,Upwind,83.973,0.001,83.973,0.001,3.708,3.708,44.576,0.006,0.000,0.433,0.000,0.0000,0.0604,0.0000,1.0000,0.5000,1.0000,0.0000
13.938,Upwind,88.241,0.002,88.241,0.002,3.709,3.709,45.720,0.006,0.000,0.431,0.000,0.0000,0.0602,0.0000,1.0000,0.5000,1.0000,0.0000
14.154,Upwind,93.424,0.002,93.424,0.002,3.711,3.711,47.069,0.007,0.000,0.429,0.000,0.0000,0.0599,0.0000,1.0000,0.5000,1.0000,0.0000
14.350,Upwind,97.928,0.002,97.928,0.002,3.712,3.712,48.209,0.008,0.000,0.427,0.000,0.0000,0.0597,0.0000,1.0000,0.5000,1.0000,0.0000
14.549,Upwind,102.962,0.002,102.962,0.002,3.714,3.714,49.450,0.008,0.000,0.425,0.000,0.0000,0.0594,0.0000,1.0000,0.5000,1.0000,0.0000
14.743,Upwind,108.125,0.002,108.125,0.002,3.715,3.715,50.690,0.008,0.001,0.423,0.000,0.0000,0.0590,0.0000,1.0000,0.5000,1.0000,0.0000
14.941,Upwind,113.415,0.002,113.415,0.002,3.717,3.717,51.927,0.009,0.001,0.421,0.000,-0.0001,0.0587,0.0000,1.0000,0.5000,1.0000,0.0000
15.143,Upwind,118.832,0.003,118.832,0.003,3.719,3.719,53.162,0.009,0.001,0.419,0.000,-0.0001,0.0584,0.0000,1.0000,0.5000,1.0000,0.0000
15.350,Upwind,124.376,0.003,124.376,0.003,3.720,3.721,54.395,0.010,0.001,0.416,0.000,-0.0001,0.0581,0.0000,1.0000,0.5000,1.0000,0.0000
15.548,Upwind,130.047,0.003,130.047,0.003,3.722,3.722,55.626,0.010,0.001,0.414,0.000,-0.0001,0.0577,0.0000,1.0000,0.5000,1.0000,0.0000
15.746,Upwind,135.844,0.003,135.844,0.003,3.724,3.724,56.854,0.010,0.001,0.411,0.000,-0.0001,0.0573,0.0000,1.0000,0.5000,1.0000,0.0000
15.938,Upwind,141.768,0.004,141.768,0.004,3.727,3.727,58.080,0.011,0.001,0.409,0.000,-0.0001,0.0569,0.0000,1.0000,0.5000,1.0000,0.0000
16.152,Upwind,148.327,0.004,148.327,0.004,3.729,3.729,59.303,0.010,0.001,0.406,0.000,-0.0001,0.0566,0.0000,1.0000,0.5000,1.0000,0.0000
16.346,Upwind,153.992,0.004,153.992,0.004,3.730,3.730,60.525,0.009,0.001,0.403,0.000,-0.0001,0.0563,0.0000,1.0000,0.5000,1.0000,0.0000
16.537,Upwind,160.293,0.004,160.293,0.004,3.732,3.732,61.643,0.008,0.001,0.401,0.000,-0.0001,0.0560,0.0000,1.0000,0.5000,1.0000,0.0000
16.751,Upwind,166.719,0.005,166.719,0.005,3.734,3.734,62.961,0.008,0.001,0.399,0.000,-0.0001,0.0557,0.0000,1.0000,0.5000,1.0000,0.0000
16.953,Upwind,173.822,0.005,173.822,0.005,3.735,3.735,64.176,0.009,0.001,0.397,0.000,-0.0001,0.0554,0.0000,1.0000,0.5000,1.0000,0.0000
17.138,Upwind,179.947,0.005,179.947,0.005,3.737,3.737,65.288,0.009,0.001,0.395,0.000,-0.0001,0.0551,0.0000,1.0000,0.5000,1.0000,0.0000
17.341,Upwind,186.748,0.006,186.748,0.006,3.739,3.739,66.600,0.009,0.002,0.393,0.000,-0.0001,0.0547,0.0000,1.0000,0.5000,1.0000,0.0000
17.554,Upwind,194.255,0.006,194.255,0.006,3.741,3.741,67.808,0.009,0.002,0.390,0.000,-0.0001,0.0544,0.0000,1.0000,0.5000,1.0000,0.0000
17.747,Upwind,200.722,0.007,200.722,0.007,3.743,3.743,69.014,0.009,0.002,0.388,0.000,-0.0001,0.0541,0.0000,1.0000,0.5000,1.0000,0.0000
17.953,Upwind,208.499,0.007,208.499,0.007,3.744,3.744,70.218,0.009,0.002,0.386,0.000,-0.0001,0.0537,0.0000,1.0000,0.5000,1.0000,0.0000
18.152,Upwind,215.806,0.008,215.806,0.008,3.746,3.746,71.420,0.009,0.002,0.383,0.000,-0.0002,0.0534,0.0000,1.0000,0.5000,1.0000,0.0000
18.352,Upwind,223.237,0.008,223.237,0.008,3.748,3.748,72.719,0.010,0.002,0.380,0.000,-0.0002,0.0530,0.0000,1.0000,0.5000,1.0000,0.0000
18.552,Upwind,230.791,0.009,230.791,0.009,3.750,3.750,73.816,0.010,0.002,0.378,0.000,-0.0002,0.0527,0.0000,1.0000,0.5000,1.0000,0.0000
18.755,Upwind,238.469,0.010,238.469,0.010,3.752,3.752,75.110,0.010,0.002,0.376,0.000,-0.0002,0.0523,0.0000,1.0000,0.5000,1.0000,0.0000
18.950,Upwind,245.614,0.010,245.614,0.010,3.754,3.754,76.203,0.010,0.003,0.373,0.000,-0.0002,0.0520,0.0000,1.0000,0.5000,1.0000,0.0000
19.152,Upwind,254.191,0.011,254.191,0.011,3.756,3.756,77.492,0.010,0.003,0.370,0.000,-0.0002,0.0516,0.0000,1.0000,0.5000,1.0000,0.0000
19.357,Upwind,262.236,0.012,262.236,0.012,3.758,3.758,78.679,0.010,0.003,0.368,0.000,-0.0002,0.0512,0.0000,1.0000,0.5000,1.0000,0.0000
19.538,Upwind,269.717,0.012,269.717,0.012,3.760,3.760,79.765,0.010,0.003,0.365,0.000,-0.0002,0.0509,0.0000,1.0000,0.5000,1.0000,0.0000
19.742,Upwind,277.996,0.013,277.996,0.013,3.762,3.762,80.948,0.011,0.003,0.363,0.000,-0.0002,0.0505,0.0000,1.0000,0.5000,1.0000,0.0000
19.942,Upwind,286.395,0.014,286.395,0.014,3.764,3.764,82.128,0.011,0.004,0.360,0.000,-0.0003,0.0501,0.0000,1.0000,0.5000,1.0000,0.0000
20.140,Upwind,294.917,0.015,294.917,0.015,3.766,3.766,83.306,0.011,0.004,0.357,0.000,-0.0003,0.0497,0.0000,1.0000,0.5000,1.0000,0.0000
20.340,Upwind,303.559,0.016,303.559,0.016,3.768,3.769,84.481,0.011,0.004,0.355,0.000,-0.0003,0.0494,0.0000,1.0000,0.5000,1.0000,0.0000
20.558,Upwind,313.057,0.017,313.057,0.017,3.771,3.771,85.751,0.011,0.004,0.351,0.000,-0.0003,0.0489,0.0000,1.0000,0.5000,1.0000,0.0000
20.738,Upwind,321.205,0.018,321.205,0.018,3.773,3.773,86.824,0.011,0.004,0.349,0.000,-0.0003,0.0486,0.0000,1.0000,0.5000,1.0000,0.0000
20.954,Upwind,330.965,0.019,330.965,0.019,3.775,3.775,88.089,0.011,0.005,0.346,0.000,-0.0003,0.0481,0.0000,1.0000,0.5000,1.0000,0.0000
21.151,Upwind,340.098,0.020,340.098,0.020,3.777,3.777,89.157,0.011,0.005,0.343,0.000,-0.0004,0.0478,0.0000,1.0000,0.5000,1.0000,0.0000
21.348,Upwind,348.576,0.021,348.576,0.021,3.780,3.780,90.319,0.012,0.005,0.340,0.000,-0.0004,0.0474,0.0000,1.0000,0.5000,1.0000,0.0000
21.559,Upwind,358.725,0.022,358.725,0.022,3.782,3.782,91.575,0.012,0.005,0.337,0.000,-0.0004,0.0469,0.0000,1.0000,0.5000,1.0000,0.0000
21.738,Upwind,367.421,0.024,367.421,0.024,3.784,3.784,92.540,0.012,0.006,0.335,0.000,-0.0004,0.0466,0.0000,1.0000,0.5000,1.0000,0.0000
21.950,Upwind,377.022,0.025,377.022,0.025,3.787,3.787,93.790,0.012,0.006,0.331,0.000,-0.0004,0.0461,0.0000,1.0000,0.5000,1.0000,0.0000
22.148,Upwind,386.742,0.026,386.742,0.026,3.789,3.789,94.942,0.012,0.006,0.328,0.000,-0.0005,0.0457,0.0000,1.0000,0.5000,1.0000,0.0000
22.355,Upwind,397.405,0.028,397.405,0.028,3.791,3.792,96.187,0.012,0.007,0.325,0.000,-0.0005,0.0452,0.0000,1.0000,0.5000,1.0000,0.0000
22.544,Upwind,406.536,0.030,406.536,0.030,3.794,3.794,97.238,0.012,0.007,0.322,0.000,-0.0005,0.0448,0.0000,1.0000,0.5000,1.0000,0.0000
22.756,Upwind,417.454,0.031,417.454,0.031,3.796,3.796,98.477,0.012,0.007,0.319,0.000,-0.0005,0.0444,0.0000,1.0000,0.5000,1.0000,0.0000
22.950,Upwind,426.801,0.033,426.801,0.033,3.799,3.799,99.523,0.012,0.007,0.316,0.000,-0.0005,0.0440,0.0000,1.0000,0.5000,1.0000,0.0000
23.151,Upwind,437.110,0.035,437.110,0.035,3.801,3.801,100.661,0.012,0.008,0.313,0.000,-0.0006,0.0435,0.0000,1.0000,0.5000,1.0000,0.0000
23.338,Upwind,447.535,0.037,447.535,0.037,3.803,3.803,101.702,0.013,0.008,0.310,0.000,-0.0006,0.0431,0.0000,1.0000,0.5000,1.0000,0.0000
23.555,Upwind,458.961,0.039,458.961,0.039,3.806,3.806,103.024,0.013,0.008,0.306,0.000,-0.0006,0.0426,0.0000,1.0000,0.5000,1.0000,0.0000
23.754,Upwind,469.630,0.041,469.630,0.041,3.809,3.809,104.060,0.013,0.009,0.303,0.000,-0.0006,0.0422,0.0000,1.0000,0.5000,1.0000,0.0000
23.942,Upwind,479.511,0.043,479.511,0.043,3.811,3.811,105.187,0.013,0.009,0.300,0.000,-0.0007,0.0417,0.0000,1.0000,0.5000,1.0000,0.0000
24.152,Upwind,491.314,0.045,491.314,0.045,3.814,3.814,106.311,0.013,0.010,0.297,0.000,-0.0007,0.0413,0.0000,1.0000,0.5000,1.0000,0.0000
24.349,Upwind,501.408,0.048,501.408,0.048,3.816,3.816,107.433,0.013,0.010,0.294,0.000,-0.0007,0.0408,0.0000,1.0000,0.5000,1.0000,0.0000
24.550,Upwind,512.529,0.050,512.529,0.050,3.819,3.819,108.551,0.013,0.010,0.290,0.000,-0.0008,0.0403,0.0000,1.0000,0.5000,1.0000,0.0000
24.744,Upwind,523.765,0.053,523.765,0.053,3.821,3.821,109.667,0.013,0.011,0.287,0.000,-0.0008,0.0399,0.0000,1.0000,0.5000,1.0000,0.0000
24.938,Upwind,535.116,0.055,535.116,0.055,3.824,3.824,110.780,0.013,0.011,0.284,0.000,-0.0008,0.0394,0.0000,1.0000,0.5000,1.0000,0.0000
25.151,Upwind,546.581,0.058,546.581,0.058,3.827,3.827,111.890,0.013,0.012,0.280,0.000,-0.0009,0.0389,0.0000,1.0000,0.5000,1.0000,0.0000
25.353,Upwind,559.131,0.061,559.131,0.061,3.829,3.829,112.997,0.013,0.012,0.277,0.000,-0.0009,0.0385,0.0000,1.0000,0.5000,1.0000,0.0000
25.545,Upwind,569.854,0.064,569.854,0.064,3.832,3.832,114.102,0.014,0.012,0.274,0.000,-0.0009,0.0380,0.0000,1.0000,0.5000,1.0000,0.0000
25.748,Upwind,581.660,0.067,581.660,0.067,3.835,3.835,115.203,0.014,0.013,0.270,0.000,-0.0010,0.0375,0.0000,1.0000,0.5000,1.0000,0.0000
25.950,Upwind,593.580,0.070,593.580,0.070,3.838,3.838,116.301,0.014,0.013,0.267,0.000,-0.0010,0.0370,0.0000,1.0000,0.5000,1.0000,0.0000
26.156,Upwind,606.620,0.074,606.620,0.074,3.841,3.841,117.488,0.014,0.014,0.263,0.000,-0.0010,0.0365,0.0000,1.0000,0.5000,1.0000,0.0000
26.353,Upwind,618.774,0.078,618.774,0.078,3.843,3.843,118.489,0.014,0.014,0.260,0.000,-0.0011,0.0361,0.0000,1.0000,0.5000,1.0000,0.0000
26.552,Upwind,631.041,0.081,631.041,0.081,3.846,3.846,119.670,0.014,0.015,0.256,0.000,-0.0011,0.0355,0.0000,1.0000,0.5000,1.0000,0.0000
26.740,Upwind,642.384,0.085,642.384,0.085,3.849,3.849,120.665,0.014,0.015,0.253,0.000,-0.0011,0.0351,0.0000,1.0000,0.5000,1.0000,0.0000
26.953,Upwind,655.910,0.089,655.910,0.089,3.851,3.851,121.749,0.014,0.016,0.250,-0.001,-0.0012,0.0346,0.0000,1.0000,0.5000,1.0000,0.0000
27.153,Upwind,668.511,0.093,668.511,0.093,3.854,3.854,122.829,0.014,0.016,0.246,-0.001,-0.0012,0.0341,0.0000,1.0000,0.5000,1.0000,0.0000
27.359,Upwind,681.223,0.097,681.223,0.097,3.857,3.857,123.997,0.014,0.017,0.242,-0.001,-0.0013,0.0336,0.0000,1.0000,0.5000,1.0000,0.0000
27.549,Upwind,692.973,0.101,692.973,0.101,3.860,3.860,124.981,0.014,0.017,0.239,-0.001,-0.0013,0.0331,0.0000,1.0000,0.5000,1.0000,0.0000
27.750,Upwind,705.898,0.106,705.898,0.106,3.863,3.863,126.053,0.014,0.018,0.235,-0.001,-0.0013,0.0326,0.0000,1.0000,0.5000,1.0000,0.0000
27.940,Upwind,718.932,0.111,718.932,0.111,3.866,3.866,127.121,0.014,0.018,0.232,-0.001,-0.0014,0.0321,0.0000,1.0000,0.5000,1.0000,0.0000
28.145,Upwind,732.076,0.115,732.076,0.115,3.868,3.868,128.186,0.015,0.019,0.228,-0.001,-0.0014,0.0316,0.0000,1.0000,0.5000,1.0000,0.0000
28.337,Upwind,745.329,0.120,745.329,0.120,3.871,3.871,129.249,0.015,0.019,0.225,-0.001,-0.0015,0.0311,0.0000,1.0000,0.5000,1.0000,0.0000
28.556,Upwind,759.810,0.126,759.810,0.126,3.875,3.875,130.396,0.015,0.020,0.221,-0.001,-0.0015,0.0305,0.0000,1.0000,0.5000,1.0000,0.0000
28.743,Upwind,772.163,0.131,772.163,0.131,3.877,3.877,131.364,0.015,0.020,0.217,-0.001,-0.0016,0.0301,0.0000,1.0000,0.5000,1.0000,0.0000
28.958,Upwind,786.879,0.137,786.879,0.137,3.880,3.880,132.504,0.015,0.021,0.213,-0.001,-0.0016,0.0295,0.0000,1.0000,0.5000,1.0000,0.0000
29.146,Upwind,799.431,0.142,799.431,0.142,3.883,3.883,133.467,0.015,0.022,0.210,-0.001,-0.0017,0.0290,0.0000,1.0000,0.5000,1.0000,0.0000
29.344,Upwind,813.226,0.148,813.226,0.148,3.886,3.886,134.514,0.015,0.022,0.206,-0.001,-0.0017,0.0285,0.0000,1.0000,0.5000,1.0000,0.0000
29.546,Upwind,827.130,0.154,827.130,0.154,3.889,3.889,135.559,0.015,0.023,0.203,-0.001,-0.0017,0.0280,0.0000,1.0000,0.5000,1.0000,0.0000
29.741,Upwind,841.141,0.160,841.141,0.160,3.892,3.892,136.601,0.015,0.023,0.199,-0.001,-0.0018,0.0275,0.0000,1.0000,0.5000,1.0000,0.0000
29.952,Upwind,856.440,0.167,856.440,0.167,3.895,3.895,137.641,0.015,0.024,0.195,-0.001,-0.0019,0.0270,0.0000,1.0000,0.5000,1.0000,0.0000
30.148,Upwind,869.483,0.173,869.483,0.173,3.898,3.898,138.678,0.015,0.024,0.192,-0.001,-0.0019,0.0265,0.0000,1.0000,0.5000,1.0000,0.0000
30.341,Upwind,883.814,0.180,883.814,0.180,3.901,3.901,139.712,0.015,0.025,0.188,-0.001,-0.0020,0.0259,0.0000,1.0000,0.5000,1.0000,0.0000
30.541,Upwind,898.252,0.187,898.252,0.187,3.904,3.904,140.744,0.015,0.026,0.184,-0.002,-0.0020,0.0254,0.0000,1.0000,0.5000,1.0000,0.0000
30.746,Upwind,912.795,0.194,912.795,0.194,3.907,3.907,141.773,0.015,0.026,0.180,-0.002,-0.0021,0.0249,0.0000,1.0000,0.5000,1.0000,0.0000
30.953,Upwind,928.670,0.202,928.670,0.202,3.910,3.910,142.884,0.015,0.027,0.176,-0.002,-0.0021,0.0243,0.0000,1.0000,0.5000,1.0000,0.0000
31.143,Upwind,942.199,0.209,942.199,0.209,3.913,3.913,143.822,0.015,0.027,0.173,-0.002,-0.0022,0.0238,0.0000,1.0000,0.5000,1.0000,0.0000
31.354,Upwind,958.302,0.218,958.302,0.218,3.916,3.916,144.843,0.015,0.028,0.169,-0.002,-0.0022,0.0233,0.0000,1.0000,0.5000,1.0000,0.0000
31.539,Upwind,972.023,0.225,972.023,0.225,3.919,3.919,145.861,0.016,0.029,0.165,-0.002,-0.0023,0.0228,0.0000,1.0000,0.5000,1.0000,0.0000
31.746,Upwind,987.093,0.234,987.093,0.234,3.922,3.922,146.876,0.016,0.029,0.162,-0.002,-0.0023,0.0222,0.0000,1.0000,0.5000,1.0000,0.0000
31.950,Upwind,1002.266,0.242,1002.266,0.242,3.926,3.926,147.889,0.016,0.030,0.158,-0.002,-0.0024,0.0217,0.0000,1.0000,0.5000,1.0000,0.0000
32.149,Upwind,1017.544,0.251,1017.544,0.251,3.929,3.929,148.899,0.016,0.031,0.154,-0.002,-0.0025,0.0212,0.0000,1.0000,0.5000,1.0000,0.0000
32.354,Upwind,1034.211,0.261,1034.211,0.261,3.932,3.932,149.906,0.016,0.031,0.150,-0.002,-0.0025,0.0206,0.0000,1.0000,0.5000,1.0000,0.0000
32.547,Upwind,1048.409,0.269,1048.409,0.269,3.935,3.935,150.910,0.010,0.032,0.149,-0.002,-0.0026,-0.0662,0.0000,1.0000,0.5000,1.0000,0.0000
