time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
0.000,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0017,0.0000,0.1394,0.5000,1.0000,1.0000
0.190,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0301,0.0000,0.0447,0.5000,1.0000,1.0000
0.391,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0603,0.0000,0.0000,0.5000,1.0000,1.0000
0.602,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.0000,0.5000,1.0000,1.0000
0.789,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.0151,0.5000,1.0000,0.0000
1.001,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.1212,0.5000,1.0000,0.0000
1.189,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.2154,0.5000,1.0000,0.0000
1.392,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.450,0.000,0.0000,0.0629,0.0000,0.3167,0.5000,1.0000,0.0000
1.600,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.4209,0.5000,1.0000,0.0000
1.797,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.5194,0.5000,1.0000,0.0000
1.989,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.000,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.6153,0.5000,1.0000,0.0000
2.201,Upwind,0.092,0.000,0.000,0.000,3.691,3.691,0.002,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.7214,0.5000,1.0000,0.0000
2.391,Upwind,0.092,0.000,0.001,0.000,3.691,3.691,0.010,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.8163,0.5000,1.0000,0.0000
2.597,Upwind,0.094,0.000,0.003,0.000,3.691,3.691,0.029,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.9193,0.5000,1.0000,0.0000
2.796,Upwind,0.099,0.000,0.007,0.000,3.691,3.691,0.058,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
2.993,Upwind,0.107,0.000,0.015,0.000,3.691,3.691,0.095,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.194,Upwind,0.120,0.000,0.028,0.000,3.691,3.691,0.150,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.394,Upwind,0.139,0.000,0.048,0.000,3.691,3.691,0.224,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.593,Upwind,0.168,0.000,0.076,0.000,3.691,3.691,0.318,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.790,Upwind,0.208,0.000,0.116,0.000,3.691,3.691,0.438,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.999,Upwind,0.266,0.000,0.175,0.000,3.691,3.691,0.600,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.191,Upwind,0.332,0.000,0.240,0.000,3.691,3.691,0.769,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.397,Upwind,0.424,0.000,0.332,0.000,3.691,3.691,1.012,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.596,Upwind,0.542,0.000,0.450,0.000,3.691,3.691,1.285,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.800,Upwind,0.704,0.000,0.613,0.000,3.691,3.691,1.611,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.995,Upwind,0.876,0.000,0.784,0.000,3.691,3.691,1.999,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
5.195,Upwind,1.104,0.000,1.012,0.000,3.691,3.691,2.416,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.392,Upwind,1.384,0.000,1.292,0.000,3.691,3.691,2.944,0.000,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.597,Upwind,1.723,0.000,1.631,0.000,3.691,3.691,3.612,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.795,Upwind,2.130,0.000,2.039,0.000,3.691,3.691,4.327,0.000,0.000,0.452,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
5.994,Upwind,2.617,0.000,2.525,0.000,3.691,3.691,5.142,0.000,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
6.191,Upwind,3.192,0.000,3.100,0.000,3.691,3.691,5.985,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.395,Upwind,3.869,0.000,3.777,0.000,3.691,3.691,7.104,0.000,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.596,Upwind,4.658,0.000,4.567,0.000,3.691,3.691,8.162,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.795,Upwind,5.573,0.000,5.482,0.000,3.691,3.691,9.427,0.001,0.000,0.455,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
6.990,Upwind,6.620,0.000,6.529,0.000,3.691,3.691,10.712,0.001,0.000,0.455,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.190,Upwind,7.800,0.000,7.708,0.000,3.691,3.691,11.996,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.402,Upwind,9.226,0.000,9.134,0.000,3.692,3.692,13.386,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.595,Upwind,10.554,0.000,10.462,0.000,3.692,3.692,14.668,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.793,Upwind,12.129,0.000,12.038,0.000,3.692,3.692,15.949,0.001,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
7.990,Upwind,13.836,0.000,13.745,0.000,3.692,3.693,17.122,0.002,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
8.198,Upwind,15.675,0.000,15.583,0.000,3.693,3.693,18.507,0.002,0.000,0.453,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
8.390,Upwind,17.645,0.000,17.553,0.000,3.693,3.693,19.679,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
8.603,Upwind,19.927,0.000,19.835,0.000,3.694,3.694,21.061,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
8.796,Upwind,21.979,0.000,21.887,0.000,3.694,3.694,22.336,0.002,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
8.990,Upwind,24.343,0.000,24.251,0.000,3.694,3.694,23.504,0.002,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
9.192,Upwind,26.838,0.000,26.746,0.000,3.695,3.695,24.777,0.003,0.000,0.450,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
9.390,Upwind,29.463,0.000,29.371,0.000,3.695,3.695,26.048,0.003,0.000,0.449,0.000,0.0000,0.0628,0.0000,1.0000,0.5000,1.0000,0.0000
9.596,Upwind,32.220,0.000,32.128,0.000,3.696,3.696,27.424,0.003,0.000,0.448,0.000,0.0000,0.0627,0.0000,1.0000,0.5000,1.0000,0.0000
9.793,Upwind,35.107,0.000,35.015,0.000,3.697,3.697,28.587,0.003,0.000,0.447,0.000,0.0000,0.0626,0.0000,1.0000,0.5000,1.0000,0.0000
9.989,Upwind,38.124,0.000,38.032,0.000,3.697,3.697,29.854,0.004,0.000,0.447,0.000,0.0000,0.0624,0.0000,1.0000,0.5000,1.0000,0.0000
10.202,Upwind,41.540,0.000,41.448,0.000,3.698,3.698,31.226,0.004,0.000,0.446,0.000,0.0000,0.0623,0.0000,1.0000,0.5000,1.0000,0.0000
10.399,Upwind,44.550,0.001,44.458,0.001,3.699,3.699,32.490,0.004,0.000,0.445,0.000,0.0000,0.0621,0.0000,1.0000,0.5000,1.0000,0.0000
10.590,Upwind,47.958,0.001,47.866,0.001,3.700,3.700,33.648,0.004,0.000,0.444,0.000,0.0000,0.0620,0.0000,1.0000,0.5000,1.0000,0.0000
10.793,Upwind,51.496,0.001,51.404,0.001,3.700,3.700,34.910,0.004,0.000,0.442,0.000,0.0000,0.0618,0.0000,1.0000,0.5000,1.0000,0.0000
10.997,Upwind,55.163,0.001,55.072,0.001,3.701,3.701,36.274,0.005,0.000,0.441,0.000,0.0000,0.0616,0.0000,1.0000,0.5000,1.0000,0.0000
11.196,Upwind,58.961,0.001,58.869,0.001,3.702,3.702,37.533,0.005,0.000,0.440,0.000,0.0000,0.0615,0.0000,1.0000,0.5000,1.0000,0.0000
11.392,Upwind,62.887,0.001,62.795,0.001,3.703,3.703,38.685,0.005,0.000,0.439,0.000,0.0000,0.0613,0.0000,1.0000,0.5000,1.0000,0.0000
11.598,Upwind,66.943,0.001,66.851,0.001,3.704,3.704,40.044,0.005,0.000,0.437,0.000,0.0000,0.0611,0.0000,1.0000,0.5000,1.0000,0.0000
11.800,Upwind,71.482,0.001,71.390,0.001,3.706,3.706,41.298,0.006,0.000,0.436,0.000,0.0000,0.0609,0.0000,1.0000,0.5000,1.0000,0.0000
11.992,Upwind,75.441,0.001,75.349,0.001,3.707,3.707,42.445,0.006,0.000,0.434,0.000,0.0000,0.0607,0.0000,1.0000,0.5000,1.0000,0.0000
12.193,Upwind,79.884,0.001,79.792,0.001,3.708,3.708,43.695,0.006,0.000,0.433,0.000,0.0000,0.0604,0.0000,1.0000,0.5000,1.0000,0.0000
12.393,Upwind,84.455,0.001,84.363,0.001,3.709,3.709,45.047,0.007,0.000,0.431,0.000,0.0000,0.0602,0.0000,1.0000,0.5000,1.0000,0.0000
12.594,Upwind,89.154,0.002,89.062,0.002,3.711,3.711,46.189,0.007,0.000,0.429,0.000,-0.0001,0.0599,0.0000,1.0000,0.5000,1.0000,0.0000
12.789,Upwind,93.981,0.002,93.889,0.002,3.712,3.712,47.433,0.008,0.000,0.427,0.000,-0.0001,0.0596,0.0000,1.0000,0.5000,1.0000,0.0000
12.991,Upwind,98.936,0.002,98.844,0.002,3.714,3.714,48.675,0.008,0.000,0.425,0.000,-0.0001,0.0593,0.0000,1.0000,0.5000,1.0000,0.0000
13.205,Upwind,104.448,0.002,104.356,0.002,3.715,3.715,50.019,0.009,0.000,0.423,0.000,-0.0001,0.0590,0.0000,1.0000,0.5000,1.0000,0.0000
13.400,Upwind,109.669,0.002,109.577,0.002,3.717,3.717,51.256,0.009,0.001,0.421,0.000,-0.0001,0.0587,0.0000,1.0000,0.5000,1.0000,0.0000
13.596,Upwind,114.567,0.002,114.475,0.002,3.719,3.719,52.492,0.009,0.001,0.418,0.000,-0.0001,0.0583,0.0000,1.0000,0.5000,1.0000,0.0000
13.793,Upwind,120.031,0.003,119.939,0.003,3.721,3.721,53.622,0.010,0.001,0.416,0.000,-0.0001,0.0580,0.0000,1.0000,0.5000,1.0000,0.0000
13.992,Upwind,125.623,0.003,125.531,0.003,3.723,3.723,54.853,0.010,0.001,0.414,0.000,-0.0001,0.0577,0.0000,1.0000,0.5000,1.0000,0.0000
14.191,Upwind,131.340,0.003,131.249,0.003,3.725,3.725,56.082,0.009,0.001,0.411,0.000,-0.0001,0.0573,0.0000,1.0000,0.5000,1.0000,0.0000
14.391,Upwind,137.184,0.003,137.093,0.003,3.726,3.726,57.309,0.008,0.001,0.409,0.000,-0.0001,0.0570,0.0000,1.0000,0.5000,1.0000,0.0000
14.590,Upwind,143.155,0.004,143.063,0.004,3.728,3.728,58.534,0.008,0.001,0.407,0.000,-0.0001,0.0568,0.0000,1.0000,0.5000,1.0000,0.0000
