time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
15.589,Upwind,174.794,0.005,174.794,0.005,3.736,3.736,64.726,0.009,0.001,0.396,0.000,-0.0002,0.0552,0.0000,1.0000,0.5000,1.0000,0.0000
15.796,Upwind,182.082,0.006,182.082,0.006,3.738,3.738,65.938,0.009,0.001,0.394,0.000,-0.0002,0.0549,0.0000,1.0000,0.5000,1.0000,0.0000
15.991,Upwind,188.363,0.006,188.363,0.006,3.740,3.740,67.147,0.009,0.002,0.392,0.000,-0.0002,0.0546,0.0000,1.0000,0.5000,1.0000,0.0000
16.192,Upwind,195.334,0.006,195.334,0.006,3.741,3.742,68.355,0.009,0.002,0.389,0.000,-0.0002,0.0543,0.0000,1.0000,0.5000,1.0000,0.0000
16.396,Upwind,203.026,0.007,203.026,0.007,3.743,3.743,69.560,0.009,0.002,0.387,0.000,-0.0002,0.0539,0.0000,1.0000,0.5000,1.0000,0.0000
16.589,Upwind,209.649,0.007,209.649,0.007,3.745,3.745,70.763,0.009,0.002,0.384,0.000,-0.0002,0.0536,0.0000,1.0000,0.5000,1.0000,0.0000
16.790,Upwind,216.992,0.008,216.991,0.008,3.747,3.747,71.963,0.010,0.002,0.382,0.000,-0.0003,0.0532,0.0000,1.0000,0.5000,1.0000,0.0000
16.991,Upwind,224.458,0.009,224.458,0.009,3.749,3.749,73.162,0.010,0.002,0.380,0.000,-0.0003,0.0529,0.0000,1.0000,0.5000,1.0000,0.0000
17.195,Upwind,232.685,0.009,232.685,0.009,3.751,3.751,74.358,0.010,0.002,0.377,0.000,-0.0003,0.0525,0.0000,1.0000,0.5000,1.0000,0.0000
17.393,Upwind,239.760,0.010,239.759,0.010,3.753,3.753,75.551,0.010,0.003,0.375,0.000,-0.0003,0.0522,0.0000,1.0000,0.5000,1.0000,0.0000
17.588,Upwind,247.595,0.010,247.594,0.010,3.755,3.755,76.643,0.010,0.003,0.372,0.000,-0.0003,0.0519,0.0000,1.0000,0.5000,1.0000,0.0000
17.792,Upwind,255.552,0.011,255.552,0.011,3.757,3.757,77.931,0.010,0.003,0.369,0.000,-0.0003,0.0515,0.0000,1.0000,0.5000,1.0000,0.0000
17.994,Upwind,263.632,0.012,263.632,0.012,3.759,3.759,79.118,0.010,0.003,0.367,0.000,-0.0004,0.0511,0.0000,1.0000,0.5000,1.0000,0.0000
18.200,Upwind,272.522,0.013,272.522,0.013,3.761,3.761,80.302,0.010,0.003,0.364,0.000,-0.0004,0.0507,0.0000,1.0000,0.5000,1.0000,0.0000
18.398,Upwind,280.856,0.013,280.856,0.013,3.763,3.763,81.483,0.011,0.003,0.361,0.000,-0.0004,0.0503,0.0000,1.0000,0.5000,1.0000,0.0000
18.590,Upwind,288.602,0.014,288.601,0.014,3.765,3.765,82.662,0.011,0.004,0.359,0.000,-0.0004,0.0500,0.0000,1.0000,0.5000,1.0000,0.0000
18.798,Upwind,297.887,0.015,297.887,0.015,3.767,3.767,83.839,0.011,0.004,0.356,0.000,-0.0005,0.0496,0.0000,1.0000,0.5000,1.0000,0.0000
18.991,Upwind,305.854,0.016,305.854,0.016,3.769,3.769,85.013,0.011,0.004,0.353,0.000,-0.0005,0.0492,0.0000,1.0000,0.5000,1.0000,0.0000
19.197,Upwind,315.401,0.017,315.401,0.017,3.772,3.772,86.184,0.011,0.004,0.350,0.000,-0.0005,0.0488,0.0000,1.0000,0.5000,1.0000,0.0000
19.388,Upwind,323.590,0.018,323.590,0.018,3.774,3.774,87.256,0.011,0.004,0.348,0.000,-0.0005,0.0484,0.0000,1.0000,0.5000,1.0000,0.0000
19.591,Upwind,332.638,0.019,332.638,0.019,3.776,3.776,88.520,0.011,0.005,0.345,0.000,-0.0006,0.0480,0.0000,1.0000,0.5000,1.0000,0.0000
19.797,Upwind,342.575,0.020,342.575,0.020,3.778,3.778,89.684,0.011,0.005,0.342,0.000,-0.0006,0.0476,0.0000,1.0000,0.5000,1.0000,0.0000
19.998,Upwind,351.873,0.022,351.873,0.022,3.781,3.781,90.845,0.012,0.005,0.339,0.000,-0.0006,0.0472,0.0000,1.0000,0.5000,1.0000,0.0000
20.190,Upwind,360.501,0.023,360.500,0.023,3.783,3.783,92.004,0.012,0.005,0.336,0.000,-0.0007,0.0468,0.0000,1.0000,0.5000,1.0000,0.0000
20.396,Upwind,370.826,0.024,370.826,0.024,3.785,3.785,93.160,0.012,0.006,0.333,0.000,-0.0007,0.0463,0.0000,1.0000,0.5000,1.0000,0.0000
20.588,Upwind,379.672,0.026,379.671,0.026,3.787,3.787,94.217,0.012,0.006,0.330,0.000,-0.0007,0.0459,0.0000,1.0000,0.5000,1.0000,0.0000
20.791,Upwind,389.435,0.027,389.435,0.027,3.790,3.790,95.464,0.012,0.006,0.327,0.000,-0.0008,0.0455,0.0000,1.0000,0.5000,1.0000,0.0000
20.990,Upwind,399.317,0.029,399.317,0.029,3.792,3.792,96.612,0.012,0.007,0.324,0.000,-0.0008,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
21.191,Upwind,409.317,0.030,409.316,0.030,3.795,3.795,97.757,0.012,0.007,0.321,0.000,-0.0008,0.0446,0.0000,1.0000,0.5000,1.0000,0.0000
21.400,Upwind,420.282,0.032,420.282,0.032,3.797,3.797,98.899,0.012,0.007,0.318,0.000,-0.0009,0.0442,0.0000,1.0000,0.5000,1.0000,0.0000
21.591,Upwind,429.669,0.034,429.668,0.034,3.800,3.800,100.039,0.012,0.008,0.315,0.000,-0.0009,0.0438,0.0000,1.0000,0.5000,1.0000,0.0000
21.793,Upwind,440.021,0.035,440.020,0.035,3.802,3.802,101.176,0.013,0.008,0.312,0.000,-0.0009,0.0433,0.0000,1.0000,0.5000,1.0000,0.0000
21.996,Upwind,451.367,0.038,451.367,0.038,3.805,3.805,102.311,0.013,0.008,0.308,0.000,-0.0010,0.0429,0.0000,1.0000,0.5000,1.0000,0.0000
22.195,Upwind,461.962,0.040,461.962,0.040,3.807,3.807,103.442,0.013,0.009,0.305,0.000,-0.0010,0.0424,0.0000,1.0000,0.5000,1.0000,0.0000
22.392,Upwind,471.777,0.042,471.776,0.042,3.810,3.810,104.571,0.013,0.009,0.302,0.000,-0.0011,0.0420,0.0000,1.0000,0.5000,1.0000,0.0000
22.597,Upwind,483.501,0.044,483.501,0.044,3.812,3.812,105.697,0.013,0.009,0.299,0.000,-0.0011,0.0415,0.0000,1.0000,0.5000,1.0000,0.0000
22.790,Upwind,493.528,0.046,493.527,0.046,3.815,3.815,106.820,0.013,0.010,0.296,0.000,-0.0012,0.0411,0.0000,1.0000,0.5000,1.0000,0.0000
22.995,Upwind,505.502,0.049,505.502,0.049,3.817,3.817,107.940,0.013,0.010,0.292,0.000,-0.0012,0.0406,0.0000,1.0000,0.5000,1.0000,0.0000
23.197,Upwind,516.676,0.051,516.675,0.051,3.820,3.820,109.058,0.013,0.010,0.289,0.000,-0.0013,0.0401,0.0000,1.0000,0.5000,1.0000,0.0000
23.390,Upwind,527.019,0.053,527.019,0.053,3.823,3.823,110.172,0.013,0.011,0.286,0.000,-0.0013,0.0397,0.0000,1.0000,0.5000,1.0000,0.0000
23.590,Upwind,538.412,0.056,538.412,0.056,3.825,3.825,111.284,0.013,0.011,0.282,0.000,-0.0014,0.0392,0.0000,1.0000,0.5000,1.0000,0.0000
23.790,Upwind,549.920,0.059,549.919,0.059,3.828,3.828,112.393,0.013,0.012,0.279,-0.001,-0.0014,0.0387,0.0000,1.0000,0.5000,1.0000,0.0000
23.989,Upwind,561.541,0.062,561.541,0.062,3.831,3.831,113.499,0.014,0.012,0.276,-0.001,-0.0015,0.0382,0.0000,1.0000,0.5000,1.0000,0.0000
24.192,Upwind,573.276,0.065,573.276,0.065,3.833,3.833,114.602,0.014,0.013,0.272,-0.001,-0.0015,0.0378,0.0000,1.0000,0.5000,1.0000,0.0000
24.397,Upwind,586.117,0.068,586.117,0.068,3.836,3.836,115.702,0.014,0.013,0.269,-0.001,-0.0016,0.0373,0.0000,1.0000,0.5000,1.0000,0.0000
24.592,Upwind,597.086,0.071,597.086,0.071,3.839,3.839,116.799,0.014,0.013,0.265,-0.001,-0.0017,0.0368,0.0000,1.0000,0.5000,1.0000,0.0000
24.797,Upwind,610.172,0.075,610.171,0.075,3.842,3.842,117.893,0.014,0.014,0.262,-0.001,-0.0017,0.0363,0.0000,1.0000,0.5000,1.0000,0.0000
24.998,Upwind,622.367,0.079,622.367,0.079,3.844,3.844,118.984,0.014,0.014,0.258,-0.001,-0.0018,0.0358,0.0000,1.0000,0.5000,1.0000,0.0000
25.197,Upwind,634.676,0.082,634.675,0.082,3.847,3.847,120.072,0.014,0.015,0.255,-0.001,-0.0018,0.0353,0.0000,1.0000,0.5000,1.0000,0.0000
25.391,Upwind,646.056,0.086,646.056,0.086,3.850,3.850,121.157,0.014,0.015,0.251,-0.001,-0.0019,0.0349,0.0000,1.0000,0.5000,1.0000,0.0000
25.596,Upwind,659.627,0.090,659.626,0.090,3.853,3.853,122.239,0.014,0.016,0.248,-0.001,-0.0020,0.0344,0.0000,1.0000,0.5000,1.0000,0.0000
25.789,Upwind,671.211,0.094,671.211,0.094,3.855,3.855,123.319,0.014,0.016,0.244,-0.001,-0.0020,0.0339,0.0000,1.0000,0.5000,1.0000,0.0000
25.991,Upwind,683.955,0.098,683.955,0.098,3.858,3.858,124.395,0.014,0.017,0.241,-0.001,-0.0021,0.0334,0.0000,1.0000,0.5000,1.0000,0.0000
26.190,Upwind,696.810,0.103,696.810,0.103,3.861,3.861,125.468,0.014,0.017,0.237,-0.001,-0.0022,0.0329,0.0000,1.0000,0.5000,1.0000,0.0000
26.395,Upwind,710.860,0.107,710.860,0.107,3.864,3.864,126.538,0.014,0.018,0.234,-0.001,-0.0022,0.0324,0.0000,1.0000,0.5000,1.0000,0.0000
26.598,Upwind,723.945,0.112,723.944,0.112,3.867,3.867,127.605,0.014,0.018,0.230,-0.001,-0.0023,0.0319,0.0000,1.0000,0.5000,1.0000,0.0000
26.794,Upwind,736.034,0.117,736.034,0.117,3.870,3.870,128.669,0.015,0.019,0.227,-0.001,-0.0024,0.0314,0.0000,1.0000,0.5000,1.0000,0.0000
26.996,Upwind,750.441,0.122,750.441,0.122,3.873,3.873,129.729,0.015,0.019,0.223,-0.002,-0.0024,0.0309,0.0000,1.0000,0.5000,1.0000,0.0000
27.188,Upwind,762.731,0.127,762.731,0.127,3.875,3.875,130.699,0.015,0.020,0.220,-0.002,-0.0025,0.0304,0.0000,1.0000,0.5000,1.0000,0.0000
27.392,Upwind,776.243,0.132,776.243,0.132,3.879,3.879,131.842,0.015,0.020,0.216,-0.002,-0.0026,0.0298,0.0000,1.0000,0.5000,1.0000,0.0000
27.596,Upwind,791.002,0.138,791.002,0.138,3.881,3.881,132.893,0.015,0.021,0.212,-0.002,-0.0027,0.0293,0.0000,1.0000,0.5000,1.0000,0.0000
27.788,Upwind,803.590,0.143,803.590,0.143,3.884,3.884,133.942,0.015,0.021,0.208,-0.002,-0.0027,0.0288,0.0000,1.0000,0.5000,1.0000,0.0000
27.992,Upwind,817.426,0.149,817.426,0.149,3.887,3.887,134.989,0.015,0.022,0.205,-0.002,-0.0028,0.0283,0.0000,1.0000,0.5000,1.0000,0.0000
28.192,Upwind,831.369,0.155,831.369,0.155,3.890,3.890,136.032,0.015,0.023,0.201,-0.002,-0.0029,0.0278,0.0000,1.0000,0.5000,1.0000,0.0000
28.395,Upwind,846.595,0.162,846.595,0.162,3.893,3.893,137.073,0.015,0.023,0.197,-0.002,-0.0030,0.0273,0.0000,1.0000,0.5000,1.0000,0.0000
28.592,Upwind,859.577,0.168,859.577,0.168,3.896,3.896,138.112,0.015,0.024,0.194,-0.002,-0.0031,0.0267,0.0000,1.0000,0.5000,1.0000,0.0000
28.793,Upwind,873.842,0.174,873.841,0.174,3.899,3.899,139.148,0.015,0.024,0.190,-0.002,-0.0032,0.0262,0.0000,1.0000,0.5000,1.0000,0.0000
28.994,Upwind,888.212,0.181,888.212,0.181,3.902,3.902,140.181,0.015,0.025,0.186,-0.002,-0.0032,0.0257,0.0000,1.0000,0.5000,1.0000,0.0000
29.189,Upwind,902.689,0.188,902.688,0.188,3.905,3.905,141.211,0.015,0.025,0.182,-0.003,-0.0033,0.0252,0.0000,1.0000,0.5000,1.0000,0.0000
29.393,Upwind,917.272,0.195,917.271,0.195,3.908,3.908,142.239,0.015,0.026,0.179,-0.003,-0.0034,0.0246,0.0000,1.0000,0.5000,1.0000,0.0000
29.592,Upwind,931.960,0.203,931.960,0.203,3.911,3.911,143.178,0.015,0.026,0.175,-0.003,-0.0035,0.0242,0.0000,1.0000,0.5000,1.0000,0.0000
29.798,Upwind,947.991,0.211,947.991,0.211,3.915,3.915,144.286,0.015,0.027,0.171,-0.003,-0.0036,0.0236,0.0000,1.0000,0.5000,1.0000,0.0000
29.998,Upwind,962.898,0.219,962.898,0.219,3.918,3.918,145.305,0.015,0.028,0.167,-0.003,-0.0037,0.0231,0.0000,1.0000,0.5000,1.0000,0.0000
30.191,Upwind,976.655,0.226,976.655,0.226,3.921,3.921,146.322,0.016,0.028,0.164,-0.003,-0.0038,0.0225,0.0000,1.0000,0.5000,1.0000,0.0000
30.398,Upwind,993.027,0.235,993.027,0.235,3.924,3.924,147.336,0.016,0.029,0.160,-0.003,-0.0039,0.0220,0.0000,1.0000,0.5000,1.0000,0.0000
30.589,Upwind,1006.975,0.243,1006.975,0.243,3.927,3.927,148.347,0.016,0.029,0.156,-0.003,-0.0040,0.0215,0.0000,1.0000,0.5000,1.0000,0.0000
