time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
1.911,Upwind,0.708,0.000,0.708,0.000,3.691,3.691,2.641,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,0.0000,0.5000,1.0000,1.0000
2.088,Upwind,0.865,0.000,0.865,0.000,3.693,3.693,0.732,0.042,0.000,0.367,0.000,0.0000,0.0346,0.0000,0.0000,0.5000,1.0000,1.0000
2.293,Upwind,0.871,0.000,0.871,0.000,3.707,3.707,0.025,0.039,0.000,0.318,0.000,0.0000,0.0580,0.0000,0.0000,0.5000,1.0000,1.0000
2.500,Upwind,0.868,0.000,0.868,0.000,3.695,3.695,0.074,-0.124,0.000,0.455,0.000,0.0000,0.0719,0.0000,0.0000,0.5000,1.0000,1.0000
2.686,Upwind,0.868,0.000,0.868,0.000,3.679,3.679,0.012,-0.011,0.000,0.491,0.000,0.0000,0.0663,0.0000,0.0085,0.5000,1.0000,0.0000
2.894,Upwind,0.868,0.000,0.868,0.000,3.685,3.685,0.027,0.044,0.000,0.454,0.000,0.0000,0.0603,0.0000,0.1125,0.5000,1.0000,0.0000
3.092,Upwind,0.869,0.000,0.869,0.000,3.692,3.692,0.011,0.018,0.000,0.438,0.000,0.0000,0.0619,0.0000,0.2115,0.5000,1.0000,0.0000
3.292,Upwind,0.868,0.000,0.868,0.000,3.692,3.692,0.006,-0.009,0.000,0.447,0.000,0.0000,0.0634,0.0000,0.3113,0.5000,1.0000,0.0000
3.492,Upwind,0.868,0.000,0.868,0.000,3.690,3.690,0.003,-0.005,0.000,0.452,0.000,0.0000,0.0633,0.0000,0.4112,0.5000,1.0000,0.0000
3.694,Upwind,0.869,0.000,0.869,0.000,3.690,3.690,0.010,0.003,0.000,0.450,0.000,0.0000,0.0628,0.0000,0.5124,0.5000,1.0000,0.0000
3.897,Upwind,0.871,0.000,0.871,0.000,3.691,3.691,0.028,0.002,0.000,0.448,0.000,0.0000,0.0627,0.0000,0.6138,0.5000,1.0000,0.0000
4.095,Upwind,0.875,0.000,0.875,0.000,3.691,3.691,0.056,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.7127,0.5000,1.0000,0.0000
4.303,Upwind,0.884,0.000,0.884,0.000,3.691,3.691,0.097,-0.001,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.8169,0.5000,1.0000,0.0000
4.489,Upwind,0.897,0.000,0.897,0.000,3.691,3.691,0.154,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.9098,0.5000,1.0000,0.0000
4.688,Upwind,0.917,0.000,0.917,0.000,3.691,3.691,0.229,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
4.892,Upwind,0.946,0.000,0.946,0.000,3.691,3.691,0.325,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
5.089,Upwind,0.987,0.000,0.987,0.000,3.691,3.691,0.446,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
5.302,Upwind,1.047,0.000,1.047,0.000,3.691,3.691,0.597,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.500,Upwind,1.114,0.000,1.114,0.000,3.691,3.691,0.783,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.695,Upwind,1.207,0.000,1.207,0.000,3.691,3.691,1.009,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
5.893,Upwind,1.327,0.000,1.327,0.000,3.691,3.691,1.281,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
6.086,Upwind,1.478,0.000,1.478,0.000,3.691,3.691,1.578,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
6.297,Upwind,1.666,0.000,1.666,0.000,3.691,3.691,1.995,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
6.499,Upwind,1.898,0.000,1.898,0.000,3.691,3.691,2.452,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
6.690,Upwind,2.182,0.000,2.182,0.000,3.691,3.691,2.986,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
6.890,Upwind,2.526,0.000,2.526,0.000,3.691,3.691,3.607,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
7.088,Upwind,2.939,0.000,2.939,0.000,3.691,3.691,4.320,0.000,0.000,0.452,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
7.295,Upwind,3.431,0.000,3.431,0.000,3.691,3.691,5.135,0.000,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
