time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
1.968,Upwind,0.731,0.000,0.731,0.000,3.691,3.691,2.641,0.000,0.000,0.450,0.000,0.0000,0.0450,0.0000,0.0147,0.5000,1.0000,0.0000
2.151,Upwind,0.990,0.000,0.990,0.000,3.691,3.691,2.809,0.000,0.000,0.450,0.000,0.0000,0.0449,0.0000,0.1061,0.5000,1.0000,0.0000
2.355,Upwind,1.285,0.000,1.285,0.000,3.691,3.691,2.894,0.000,0.000,0.449,0.000,0.0000,0.0449,0.0000,0.2081,0.5000,1.0000,0.0000
2.548,Upwind,1.586,0.000,1.586,0.000,3.691,3.691,2.945,0.000,0.000,0.449,0.000,0.0000,0.0449,0.0000,0.3048,0.5000,1.0000,0.0000
2.743,Upwind,1.892,0.000,1.892,0.000,3.691,3.691,3.009,0.000,0.000,0.449,0.000,0.0000,0.0449,0.0000,0.4020,0.5000,1.0000,0.0000
2.954,Upwind,2.207,0.000,2.207,0.000,3.691,3.691,3.094,0.000,0.000,0.449,0.000,0.0000,0.0449,0.0000,0.5076,0.5000,1.0000,0.0000
3.151,Upwind,2.532,0.000,2.532,0.000,3.691,3.691,3.202,0.000,0.000,0.449,0.000,0.0000,0.0449,0.0000,0.6062,0.5000,1.0000,0.0000
3.346,Upwind,2.869,0.000,2.869,0.000,3.691,3.691,3.336,0.000,0.000,0.449,0.000,0.0000,0.0450,0.0000,0.7039,0.5000,1.0000,0.0000
3.542,Upwind,3.192,0.000,3.192,0.000,3.691,3.691,3.488,0.000,0.000,0.450,0.000,0.0000,0.0450,0.0000,0.8015,0.5000,1.0000,0.0000
3.741,Upwind,3.562,0.000,3.562,0.000,3.691,3.691,3.688,0.000,0.000,0.450,0.000,0.0000,0.0450,0.0000,0.9012,0.5000,1.0000,0.0000
3.941,Upwind,3.956,0.000,3.956,0.000,3.691,3.691,3.954,0.000,0.000,0.450,0.000,0.0000,0.0450,0.0000,1.0000,0.5000,1.0000,0.0000
4.149,Upwind,4.414,0.000,4.414,0.000,3.691,3.691,4.250,0.000,0.000,0.450,0.000,0.0000,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
4.352,Upwind,4.872,0.000,4.872,0.000,3.691,3.691,4.604,0.000,0.000,0.451,0.000,0.0000,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
4.549,Upwind,5.371,0.000,5.371,0.000,3.691,3.691,5.023,0.000,0.000,0.451,0.000,0.0000,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
4.747,Upwind,5.916,0.000,5.916,0.000,3.691,3.691,5.515,0.000,0.000,0.451,0.000,0.0000,0.0452,0.0000,1.0000,0.5000,1.0000,0.0000
4.943,Upwind,6.518,0.000,6.518,0.000,3.691,3.691,6.089,0.000,0.000,0.452,0.000,0.0000,0.0452,0.0000,1.0000,0.5000,1.0000,0.0000
5.155,Upwind,7.183,0.000,7.183,0.000,3.691,3.691,6.752,0.000,0.000,0.452,0.000,0.0000,0.0452,0.0000,1.0000,0.5000,1.0000,0.0000
5.348,Upwind,7.922,0.000,7.922,0.000,3.691,3.691,7.511,0.000,0.000,0.452,0.000,0.0000,0.0453,0.0000,1.0000,0.5000,1.0000,0.0000
5.539,Upwind,8.674,0.000,8.674,0.000,3.691,3.691,8.299,0.000,0.000,0.453,0.000,0.0000,0.0453,0.0000,1.0000,0.5000,1.0000,0.0000
5.746,Upwind,9.666,0.000,9.666,0.000,3.691,3.691,9.350,0.000,0.000,0.453,0.000,0.0000,0.0454,0.0000,1.0000,0.5000,1.0000,0.0000
5.943,Upwind,10.692,0.000,10.692,0.000,3.691,3.691,10.347,0.001,0.000,0.454,0.000,0.0000,0.0454,0.0000,1.0000,0.5000,1.0000,0.0000
6.152,Upwind,11.839,0.000,11.839,0.000,3.691,3.691,11.659,0.001,0.000,0.454,0.000,0.0000,0.0455,0.0000,1.0000,0.5000,1.0000,0.0000
6.339,Upwind,13.004,0.000,13.004,0.000,3.692,3.692,12.836,0.001,0.000,0.455,0.000,0.0000,0.0454,0.0000,1.0000,0.5000,1.0000,0.0000
6.551,Upwind,14.524,0.000,14.524,0.000,3.692,3.692,14.225,0.001,0.000,0.454,0.000,0.0000,0.0454,0.0000,1.0000,0.5000,1.0000,0.0000
6.743,Upwind,16.065,0.000,16.065,0.000,3.692,3.692,15.400,0.001,0.000,0.454,0.000,0.0000,0.0454,0.0000,1.0000,0.5000,1.0000,0.0000
6.953,Upwind,17.737,0.000,17.737,0.000,3.692,3.692,16.787,0.001,0.000,0.454,0.000,0.0000,0.0453,0.0000,1.0000,0.5000,1.0000,0.0000
7.146,Upwind,19.541,0.000,19.541,0.000,3.692,3.692,17.960,0.001,0.000,0.453,0.000,0.0000,0.0453,0.0000,1.0000,0.5000,1.0000,0.0000
7.352,Upwind,21.477,0.000,21.477,0.000,3.693,3.693,19.344,0.002,0.000,0.453,0.000,0.0000,0.0452,0.0000,1.0000,0.5000,1.0000,0.0000
7.540,Upwind,23.366,0.000,23.366,0.000,3.693,3.693,20.515,0.002,0.000,0.452,0.000,0.0000,0.0452,0.0000,1.0000,0.5000,1.0000,0.0000
7.744,Upwind,25.742,0.000,25.742,0.000,3.693,3.693,21.897,0.002,0.000,0.452,0.000,0.0000,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
8.073,Upwind,29.491,0.000,29.491,0.000,3.694,3.694,23.065,0.002,0.000,0.452,0.000,0.0000,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
8.147,Upwind,30.532,0.000,30.532,0.000,3.694,3.694,24.339,0.002,0.000,0.451,0.000,0.0000,0.0450,0.0000,1.0000,0.5000,1.0000,0.0000
8.340,Upwind,32.903,0.000,32.903,0.000,3.695,3.695,25.611,0.002,0.000,0.450,0.000,0.0000,0.0450,0.0000,1.0000,0.5000,1.0000,0.0000
8.558,Upwind,35.846,0.000,35.846,0.000,3.695,3.695,26.988,0.002,0.000,0.450,0.000,0.0000,0.0449,0.0000,1.0000,0.5000,1.0000,0.0000
8.746,Upwind,38.699,0.000,38.699,0.000,3.695,3.696,28.258,0.003,0.000,0.449,0.000,0.0000,0.0448,0.0000,1.0000,0.5000,1.0000,0.0000
8.940,Upwind,41.429,0.000,41.429,0.000,3.696,3.696,29.420,0.003,0.000,0.448,0.000,0.0000,0.0448,0.0000,1.0000,0.5000,1.0000,0.0000
9.145,Upwind,44.797,0.000,44.797,0.000,3.697,3.697,30.793,0.003,0.000,0.448,0.000,0.0000,0.0447,0.0000,1.0000,0.5000,1.0000,0.0000
9.340,Upwind,47.766,0.000,47.766,0.000,3.697,3.697,31.953,0.003,0.000,0.447,0.000,0.0000,0.0446,0.0000,1.0000,0.5000,1.0000,0.0000
9.548,Upwind,51.416,0.001,51.416,0.001,3.698,3.698,33.323,0.003,0.000,0.446,0.000,0.0000,0.0445,0.0000,1.0000,0.5000,1.0000,0.0000
9.761,Upwind,55.218,0.001,55.218,0.001,3.698,3.698,34.586,0.003,0.000,0.445,0.000,0.0000,0.0444,0.0000,1.0000,0.5000,1.0000,0.0000
9.954,Upwind,58.555,0.001,58.555,0.001,3.699,3.699,35.848,0.004,0.000,0.444,0.000,0.0000,0.0443,0.0000,1.0000,0.5000,1.0000,0.0000
10.155,Upwind,62.319,0.001,62.319,0.001,3.700,3.700,37.108,0.004,0.000,0.443,0.000,0.0000,0.0442,0.0000,1.0000,0.5000,1.0000,0.0000
10.340,Upwind,65.883,0.001,65.883,0.001,3.701,3.701,38.262,0.004,0.000,0.442,0.000,0.0000,0.0441,0.0000,1.0000,0.5000,1.0000,0.0000
10.551,Upwind,70.236,0.001,70.236,0.001,3.702,3.702,39.623,0.004,0.000,0.441,0.000,0.0000,0.0440,0.0000,1.0000,0.5000,1.0000,0.0000
10.756,Upwind,74.388,0.001,74.388,0.001,3.702,3.702,40.879,0.004,0.000,0.440,0.000,0.0000,0.0439,0.0000,1.0000,0.5000,1.0000,0.0000
10.950,Upwind,78.670,0.001,78.670,0.001,3.703,3.703,42.133,0.005,0.000,0.439,0.000,0.0000,0.0438,0.0000,1.0000,0.5000,1.0000,0.0000
11.146,Upwind,83.080,0.001,83.080,0.001,3.704,3.704,43.281,0.005,0.000,0.438,0.000,0.0000,0.0436,0.0000,1.0000,0.5000,1.0000,0.0000
11.362,Upwind,88.003,0.001,88.003,0.001,3.705,3.705,44.636,0.005,0.000,0.436,0.000,0.0000,0.0435,0.0000,1.0000,0.5000,1.0000,0.0000
11.554,Upwind,92.287,0.002,92.287,0.002,3.706,3.706,45.885,0.006,0.000,0.435,0.000,0.0000,0.0433,0.0000,1.0000,0.5000,1.0000,0.0000
11.746,Upwind,97.083,0.002,97.083,0.002,3.707,3.708,47.132,0.006,0.000,0.433,0.000,0.0000,0.0432,0.0000,1.0000,0.5000,1.0000,0.0000
11.956,Upwind,102.008,0.002,102.008,0.002,3.709,3.709,48.378,0.006,0.000,0.432,0.000,0.0000,0.0430,0.0000,1.0000,0.5000,1.0000,0.0000
12.148,Upwind,107.060,0.002,107.060,0.002,3.710,3.710,49.622,0.006,0.000,0.430,0.000,0.0000,0.0429,0.0000,1.0000,0.5000,1.0000,0.0000
12.351,Upwind,112.240,0.002,112.240,0.002,3.711,3.711,50.863,0.007,0.001,0.429,0.000,0.0000,0.0427,0.0000,1.0000,0.5000,1.0000,0.0000
12.542,Upwind,117.101,0.002,117.101,0.002,3.712,3.712,52.000,0.007,0.001,0.427,0.000,0.0000,0.0425,0.0000,1.0000,0.5000,1.0000,0.0000
12.752,Upwind,122.984,0.003,122.984,0.003,3.714,3.714,53.341,0.007,0.001,0.425,0.000,0.0000,0.0423,0.0000,1.0000,0.5000,1.0000,0.0000
12.941,Upwind,128.078,0.003,128.078,0.003,3.715,3.715,54.475,0.008,0.001,0.423,0.000,0.0000,0.0421,0.0000,1.0000,0.5000,1.0000,0.0000
13.170,Upwind,134.716,0.003,134.716,0.003,3.717,3.717,55.812,0.008,0.001,0.421,0.000,0.0000,0.0419,0.0000,1.0000,0.5000,1.0000,0.0000
13.346,Upwind,140.053,0.003,140.053,0.003,3.719,3.719,57.044,0.008,0.001,0.419,0.000,0.0000,0.0417,0.0000,1.0000,0.5000,1.0000,0.0000
13.549,Upwind,145.996,0.004,145.996,0.004,3.720,3.720,58.274,0.008,0.001,0.417,0.000,0.0000,0.0415,0.0000,1.0000,0.5000,1.0000,0.0000
13.749,Upwind,152.066,0.004,152.066,0.004,3.722,3.722,59.501,0.009,0.001,0.415,0.000,0.0000,0.0413,0.0000,1.0000,0.5000,1.0000,0.0000
13.953,Upwind,158.261,0.004,158.261,0.004,3.724,3.724,60.727,0.009,0.001,0.413,0.000,0.0000,0.0410,0.0000,1.0000,0.5000,1.0000,0.0000
14.140,Upwind,164.052,0.004,164.052,0.004,3.725,3.725,61.849,0.010,0.001,0.410,0.000,-0.0001,0.0408,0.0000,1.0000,0.5000,1.0000,0.0000
14.342,Upwind,170.489,0.005,170.489,0.005,3.727,3.727,63.070,0.011,0.001,0.408,0.000,-0.0001,0.0405,0.0000,1.0000,0.5000,1.0000,0.0000
14.554,Upwind,177.604,0.005,177.604,0.005,3.730,3.730,64.390,0.011,0.001,0.405,0.000,-0.0001,0.0402,0.0000,1.0000,0.5000,1.0000,0.0000
14.741,Upwind,183.739,0.006,183.739,0.006,3.732,3.732,65.505,0.012,0.001,0.402,0.000,-0.0001,0.0399,0.0000,1.0000,0.5000,1.0000,0.0000
14.941,Upwind,190.552,0.006,190.552,0.006,3.734,3.734,66.718,0.012,0.002,0.399,0.000,-0.0001,0.0396,0.0000,1.0000,0.5000,1.0000,0.0000
15.146,Upwind,198.073,0.006,198.073,0.006,3.737,3.737,67.929,0.012,0.002,0.396,0.000,-0.0001,0.0393,0.0000,1.0000,0.5000,1.0000,0.0000
15.349,Upwind,205.146,0.007,205.146,0.007,3.739,3.739,69.238,0.013,0.002,0.393,0.000,-0.0001,0.0389,0.0000,1.0000,0.5000,1.0000,0.0000
15.539,Upwind,211.738,0.007,211.738,0.007,3.741,3.741,70.042,0.013,0.002,0.390,0.000,-0.0001,0.0387,0.0000,1.0000,0.5000,1.0000,0.0000
15.747,Upwind,219.663,0.008,219.663,0.008,3.745,3.745,71.646,0.014,0.002,0.386,0.000,-0.0001,0.0382,0.0000,1.0000,0.5000,1.0000,0.0000
15.939,Upwind,226.482,0.008,226.482,0.008,3.747,3.747,72.745,0.014,0.002,0.383,0.000,-0.0001,0.0379,0.0000,1.0000,0.5000,1.0000,0.0000
16.140,Upwind,234.038,0.009,234.038,0.009,3.750,3.750,74.042,0.012,0.002,0.379,0.000,-0.0001,0.0375,0.0000,1.0000,0.5000,1.0000,0.0000
16.347,Upwind,242.364,0.010,242.364,0.010,3.752,3.752,75.236,0.010,0.003,0.376,0.000,-0.0001,0.0373,0.0000,1.0000,0.5000,1.0000,0.0000
16.542,Upwind,249.521,0.010,249.521,0.010,3.754,3.754,76.428,0.010,0.003,0.373,0.000,-0.0001,0.0371,0.0000,1.0000,0.5000,1.0000,0.0000
16.741,Upwind,257.446,0.011,257.446,0.011,3.756,3.756,77.618,0.010,0.003,0.371,0.000,-0.0001,0.0368,0.0000,1.0000,0.5000,1.0000,0.0000
16.941,Upwind,265.494,0.012,265.494,0.012,3.758,3.758,78.706,0.010,0.003,0.369,0.000,-0.0001,0.0366,0.0000,1.0000,0.5000,1.0000,0.0000
17.143,Upwind,273.663,0.012,273.663,0.012,3.760,3.760,79.990,0.010,0.003,0.366,0.000,-0.0001,0.0363,0.0000,1.0000,0.5000,1.0000,0.0000
17.348,Upwind,282.651,0.013,282.651,0.013,3.762,3.762,81.172,0.011,0.003,0.363,0.000,-0.0001,0.0360,0.0000,1.0000,0.5000,1.0000,0.0000
17.545,Upwind,291.074,0.014,291.074,0.014,3.764,3.764,82.352,0.011,0.004,0.360,0.000,-0.0001,0.0358,0.0000,1.0000,0.5000,1.0000,0.0000
17.744,Upwind,299.618,0.015,299.618,0.015,3.767,3.767,83.530,0.011,0.004,0.358,0.000,-0.0001,0.0355,0.0000,1.0000,0.5000,1.0000,0.0000
17.940,Upwind,307.557,0.016,307.557,0.016,3.769,3.769,84.704,0.011,0.004,0.355,0.000,-0.0002,0.0352,0.0000,1.0000,0.5000,1.0000,0.0000
18.142,Upwind,316.332,0.017,316.332,0.017,3.771,3.771,85.877,0.011,0.004,0.352,0.000,-0.0002,0.0349,0.0000,1.0000,0.5000,1.0000,0.0000
18.348,Upwind,325.976,0.018,325.976,0.018,3.773,3.773,87.047,0.011,0.005,0.349,0.000,-0.0002,0.0347,0.0000,1.0000,0.5000,1.0000,0.0000
18.549,Upwind,335.002,0.019,335.002,0.019,3.775,3.775,88.214,0.011,0.005,0.347,0.000,-0.0002,0.0344,0.0000,1.0000,0.5000,1.0000,0.0000
18.745,Upwind,344.149,0.020,344.149,0.020,3.778,3.778,89.379,0.011,0.005,0.344,0.000,-0.0002,0.0341,0.0000,1.0000,0.5000,1.0000,0.0000
18.946,Upwind,353.415,0.021,353.415,0.021,3.780,3.780,90.541,0.012,0.005,0.341,0.000,-0.0002,0.0338,0.0000,1.0000,0.5000,1.0000,0.0000
19.149,Upwind,362.801,0.023,362.801,0.023,3.782,3.782,91.700,0.012,0.006,0.338,0.000,-0.0002,0.0335,0.0000,1.0000,0.5000,1.0000,0.0000
