time_s,leg,north_m,east_m,along_m,cross_m,agl_ft,altitude_ft,speed_kts,vertical_speed_fps,heading_deg,pitch_deg,roll_deg,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,flaps_cmd,gear_cmd,brake_cmd
2.197,Upwind,0.085,0.000,0.000,0.000,3.691,3.691,0.002,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.7224,0.5000,1.0000,0.0000
2.393,Upwind,0.086,0.000,0.001,0.000,3.691,3.691,0.011,0.000,0.000,0.449,0.000,0.0000,0.0628,0.0000,0.8206,0.5000,1.0000,0.0000
2.596,Upwind,0.088,0.000,0.003,0.000,3.691,3.691,0.028,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,0.9222,0.5000,1.0000,0.0000
2.793,Upwind,0.092,0.000,0.007,0.000,3.691,3.691,0.056,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
2.997,Upwind,0.101,0.000,0.015,0.000,3.691,3.691,0.097,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.198,Upwind,0.114,0.000,0.029,0.000,3.691,3.691,0.153,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.401,Upwind,0.134,0.000,0.049,0.000,3.691,3.691,0.227,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.597,Upwind,0.163,0.000,0.078,0.000,3.691,3.691,0.323,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
3.796,Upwind,0.203,0.000,0.118,0.000,3.691,3.691,0.443,0.000,0.000,0.449,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
4.003,Upwind,0.257,0.000,0.172,0.000,3.691,3.691,0.593,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.198,Upwind,0.329,0.000,0.244,0.000,3.691,3.691,0.777,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.398,Upwind,0.422,0.000,0.337,0.000,3.691,3.691,1.001,0.000,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
4.595,Upwind,0.541,0.000,0.456,0.000,3.691,3.691,1.272,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.790,Upwind,0.677,0.000,0.592,0.000,3.691,3.691,1.596,0.000,0.000,0.450,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
4.990,Upwind,0.861,0.000,0.775,0.000,3.691,3.691,1.982,0.000,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
5.200,Upwind,1.108,0.000,1.023,0.000,3.691,3.691,2.436,0.000,0.000,0.451,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
5.393,Upwind,1.364,0.000,1.279,0.000,3.691,3.691,2.968,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.599,Upwind,1.732,0.000,1.646,0.000,3.691,3.691,3.585,0.000,0.000,0.452,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
5.801,Upwind,2.142,0.000,2.057,0.000,3.691,3.691,4.295,0.000,0.000,0.452,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
5.990,Upwind,2.588,0.000,2.503,0.000,3.691,3.691,5.035,0.000,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
6.200,Upwind,3.212,0.000,3.127,0.000,3.691,3.691,6.025,0.000,0.000,0.453,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
6.395,Upwind,3.893,0.000,3.808,0.000,3.691,3.691,7.059,0.000,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
6.594,Upwind,4.687,0.000,4.602,0.000,3.691,3.691,8.213,0.001,0.000,0.454,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
6.799,Upwind,5.608,0.000,5.523,0.000,3.691,3.691,9.480,0.001,0.000,0.455,0.000,0.0000,0.0637,0.0000,1.0000,0.5000,1.0000,0.0000
6.993,Upwind,6.660,0.000,6.575,0.000,3.691,3.691,10.765,0.001,0.000,0.455,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.192,Upwind,7.741,0.000,7.656,0.000,3.691,3.692,12.049,0.001,0.000,0.454,0.000,0.0000,0.0636,0.0000,1.0000,0.5000,1.0000,0.0000
7.398,Upwind,9.162,0.000,9.077,0.000,3.692,3.692,13.332,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.602,Upwind,10.611,0.000,10.525,0.000,3.692,3.692,14.615,0.001,0.000,0.454,0.000,0.0000,0.0635,0.0000,1.0000,0.5000,1.0000,0.0000
7.795,Upwind,12.191,0.000,12.106,0.000,3.692,3.692,15.896,0.001,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
7.994,Upwind,13.904,0.000,13.818,0.000,3.692,3.693,17.069,0.002,0.000,0.453,0.000,0.0000,0.0634,0.0000,1.0000,0.5000,1.0000,0.0000
8.198,Upwind,15.748,0.000,15.662,0.000,3.693,3.693,18.454,0.002,0.000,0.453,0.000,0.0000,0.0633,0.0000,1.0000,0.5000,1.0000,0.0000
8.398,Upwind,17.723,0.000,17.638,0.000,3.693,3.693,19.732,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
8.589,Upwind,19.649,0.000,19.564,0.000,3.694,3.694,21.008,0.002,0.000,0.452,0.000,0.0000,0.0632,0.0000,1.0000,0.5000,1.0000,0.0000
8.795,Upwind,22.068,0.000,21.983,0.000,3.694,3.694,22.283,0.002,0.000,0.451,0.000,0.0000,0.0631,0.0000,1.0000,0.5000,1.0000,0.0000
8.994,Upwind,24.437,0.000,24.352,0.000,3.694,3.694,23.557,0.002,0.000,0.450,0.000,0.0000,0.0630,0.0000,1.0000,0.5000,1.0000,0.0000
9.200,Upwind,26.938,0.000,26.852,0.000,3.695,3.695,24.830,0.003,0.000,0.450,0.000,0.0000,0.0629,0.0000,1.0000,0.5000,1.0000,0.0000
9.393,Upwind,29.569,0.000,29.484,0.000,3.695,3.696,26.101,0.003,0.000,0.449,0.000,0.0000,0.0628,0.0000,1.0000,0.5000,1.0000,0.0000
9.590,Upwind,32.096,0.000,32.010,0.000,3.696,3.696,27.371,0.003,0.000,0.448,0.000,0.0000,0.0627,0.0000,1.0000,0.5000,1.0000,0.0000
9.795,Upwind,35.223,0.000,35.138,0.000,3.697,3.697,28.640,0.003,0.000,0.447,0.000,0.0000,0.0625,0.0000,1.0000,0.5000,1.0000,0.0000
10.001,Upwind,38.246,0.000,38.161,0.000,3.697,3.697,29.907,0.004,0.000,0.446,0.000,0.0000,0.0624,0.0000,1.0000,0.5000,1.0000,0.0000
10.199,Upwind,41.399,0.000,41.314,0.000,3.698,3.698,31.173,0.004,0.000,0.446,0.000,0.0000,0.0623,0.0000,1.0000,0.5000,1.0000,0.0000
10.391,Upwind,44.404,0.001,44.319,0.001,3.699,3.699,32.438,0.004,0.000,0.445,0.000,0.0000,0.0621,0.0000,1.0000,0.5000,1.0000,0.0000
10.594,Upwind,48.096,0.001,48.011,0.001,3.700,3.700,33.700,0.004,0.000,0.443,0.000,0.0000,0.0620,0.0000,1.0000,0.5000,1.0000,0.0000
10.791,Upwind,51.339,0.001,51.254,0.001,3.700,3.701,34.962,0.004,0.000,0.442,0.000,0.0000,0.0618,0.0000,1.0000,0.5000,1.0000,0.0000
10.997,Upwind,55.312,0.001,55.227,0.001,3.701,3.701,36.222,0.005,0.000,0.441,0.000,0.0000,0.0616,0.0000,1.0000,0.5000,1.0000,0.0000
11.199,Upwind,59.115,0.001,59.030,0.001,3.702,3.702,37.480,0.005,0.000,0.440,0.000,0.0000,0.0615,0.0000,1.0000,0.5000,1.0000,0.0000
11.392,Upwind,62.714,0.001,62.629,0.001,3.703,3.703,38.737,0.005,0.000,0.439,0.000,0.0000,0.0613,0.0000,1.0000,0.5000,1.0000,0.0000
11.591,Upwind,66.765,0.001,66.679,0.001,3.704,3.704,39.992,0.005,0.000,0.437,0.000,0.0000,0.0611,0.0000,1.0000,0.5000,1.0000,0.0000
11.799,Upwind,71.298,0.001,71.213,0.001,3.705,3.705,41.245,0.006,0.000,0.436,0.000,0.0000,0.0609,0.0000,1.0000,0.5000,1.0000,0.0000
12.011,Upwind,75.983,0.001,75.898,0.001,3.707,3.707,42.497,0.006,0.000,0.434,0.000,0.0000,0.0607,0.0000,1.0000,0.5000,1.0000,0.0000
12.198,Upwind,80.065,0.001,79.980,0.001,3.708,3.708,43.747,0.007,0.000,0.433,0.000,0.0000,0.0604,0.0000,1.0000,0.5000,1.0000,0.0000
12.402,Upwind,84.641,0.001,84.556,0.001,3.709,3.709,44.995,0.007,0.000,0.431,0.000,0.0000,0.0602,0.0000,1.0000,0.5000,1.0000,0.0000
12.592,Upwind,88.948,0.002,88.863,0.002,3.710,3.711,46.137,0.007,0.000,0.429,0.000,-0.0001,0.0599,0.0000,1.0000,0.5000,1.0000,0.0000
12.797,Upwind,94.178,0.002,94.093,0.002,3.712,3.712,47.485,0.008,0.000,0.427,0.000,-0.0001,0.0596,0.0000,1.0000,0.5000,1.0000,0.0000
12.993,Upwind,99.138,0.002,99.053,0.002,3.714,3.714,48.727,0.008,0.000,0.425,0.000,-0.0001,0.0593,0.0000,1.0000,0.5000,1.0000,0.0000
13.198,Upwind,104.227,0.002,104.141,0.002,3.715,3.715,49.967,0.009,0.000,0.423,0.000,-0.0001,0.0590,0.0000,1.0000,0.5000,1.0000,0.0000
13.390,Upwind,109.003,0.002,108.917,0.002,3.717,3.717,51.205,0.009,0.001,0.421,0.000,-0.0001,0.0587,0.0000,1.0000,0.5000,1.0000,0.0000
13.590,Upwind,114.335,0.002,114.250,0.002,3.719,3.719,52.440,0.009,0.001,0.418,0.000,-0.0001,0.0584,0.0000,1.0000,0.5000,1.0000,0.0000
13.798,Upwind,120.255,0.003,120.169,0.003,3.721,3.721,53.673,0.010,0.001,0.416,0.000,-0.0001,0.0580,0.0000,1.0000,0.5000,1.0000,0.0000
13.991,Upwind,125.380,0.003,125.295,0.003,3.723,3.723,54.904,0.010,0.001,0.414,0.000,-0.0001,0.0576,0.0000,1.0000,0.5000,1.0000,0.0000
14.195,Upwind,131.574,0.003,131.489,0.003,3.725,3.725,56.133,0.009,0.001,0.411,0.000,-0.0001,0.0573,0.0000,1.0000,0.5000,1.0000,0.0000
14.389,Upwind,136.931,0.003,136.846,0.003,3.726,3.726,57.360,0.008,0.001,0.409,0.000,-0.0001,0.0570,0.0000,1.0000,0.5000,1.0000,0.0000
14.591,Upwind,142.896,0.004,142.811,0.004,3.728,3.728,58.585,0.008,0.001,0.407,0.000,-0.0001,0.0568,0.0000,1.0000,0.5000,1.0000,0.0000
14.797,Upwind,149.501,0.004,149.415,0.004,3.729,3.729,59.807,0.008,0.001,0.405,0.000,-0.0001,0.0565,0.0000,1.0000,0.5000,1.0000,0.0000
15.001,Upwind,155.728,0.004,155.642,0.004,3.731,3.731,61.028,0.008,0.001,0.403,0.000,-0.0001,0.0562,0.0000,1.0000,0.5000,1.0000,0.0000
15.196,Upwind,162.080,0.005,161.995,0.005,3.733,3.733,62.246,0.008,0.001,0.401,0.000,-0.0001,0.0559,0.0000,1.0000,0.5000,1.0000,0.0000
15.399,Upwind,168.558,0.005,168.473,0.005,3.734,3.734,63.463,0.009,0.001,0.398,0.000,-0.0002,0.0556,0.0000,1.0000,0.5000,1.0000,0.0000
15.588,Upwind,174.606,0.005,174.520,0.005,3.736,3.736,64.677,0.009,0.001,0.396,0.000,-0.0002,0.0552,0.0000,1.0000,0.5000,1.0000,0.0000
15.789,Upwind,181.323,0.006,181.238,0.006,3.738,3.738,65.889,0.009,0.001,0.394,0.000,-0.0002,0.0549,0.0000,1.0000,0.5000,1.0000,0.0000
15.996,Upwind,188.740,0.006,188.655,0.006,3.740,3.740,67.098,0.009,0.002,0.392,0.000,-0.0002,0.0546,0.0000,1.0000,0.5000,1.0000,0.0000
16.189,Upwind,195.131,0.006,195.046,0.006,3.741,3.741,68.306,0.009,0.002,0.389,0.000,-0.0002,0.0543,0.0000,1.0000,0.5000,1.0000,0.0000
16.391,Upwind,202.221,0.007,202.136,0.007,3.743,3.743,69.511,0.009,0.002,0.387,0.000,-0.0002,0.0539,0.0000,1.0000,0.5000,1.0000,0.0000
16.595,Upwind,210.042,0.007,209.957,0.007,3.745,3.745,70.714,0.009,0.002,0.385,0.000,-0.0002,0.0536,0.0000,1.0000,0.5000,1.0000,0.0000
16.797,Upwind,217.390,0.008,217.305,0.008,3.747,3.747,71.915,0.010,0.002,0.382,0.000,-0.0003,0.0533,0.0000,1.0000,0.5000,1.0000,0.0000
16.996,Upwind,224.862,0.009,224.776,0.009,3.749,3.749,73.113,0.010,0.002,0.380,0.000,-0.0003,0.0529,0.0000,1.0000,0.5000,1.0000,0.0000
17.199,Upwind,232.456,0.009,232.371,0.009,3.751,3.751,74.210,0.010,0.002,0.377,0.000,-0.0003,0.0526,0.0000,1.0000,0.5000,1.0000,0.0000
17.391,Upwind,239.526,0.010,239.441,0.010,3.753,3.753,75.503,0.010,0.003,0.375,0.000,-0.0003,0.0522,0.0000,1.0000,0.5000,1.0000,0.0000
17.595,Upwind,248.014,0.010,247.929,0.010,3.755,3.755,76.694,0.010,0.003,0.372,0.000,-0.0003,0.0518,0.0000,1.0000,0.5000,1.0000,0.0000
17.789,Upwind,255.309,0.011,255.224,0.011,3.757,3.757,77.883,0.010,0.003,0.370,0.000,-0.0003,0.0515,0.0000,1.0000,0.5000,1.0000,0.0000
17.998,Upwind,264.062,0.012,263.977,0.012,3.759,3.759,79.070,0.010,0.003,0.367,0.000,-0.0004,0.0511,0.0000,1.0000,0.5000,1.0000,0.0000
18.200,Upwind,272.269,0.013,272.184,0.013,3.761,3.761,80.254,0.010,0.003,0.364,0.000,-0.0004,0.0507,0.0000,1.0000,0.5000,1.0000,0.0000
18.391,Upwind,279.899,0.013,279.814,0.013,3.763,3.763,81.436,0.011,0.003,0.362,0.000,-0.0004,0.0504,0.0000,1.0000,0.5000,1.0000,0.0000
18.589,Upwind,288.339,0.014,288.254,0.014,3.765,3.765,82.615,0.011,0.004,0.359,0.000,-0.0004,0.0500,0.0000,1.0000,0.5000,1.0000,0.0000
18.789,Upwind,296.900,0.015,296.815,0.015,3.767,3.767,83.792,0.011,0.004,0.356,0.000,-0.0005,0.0496,0.0000,1.0000,0.5000,1.0000,0.0000
19.000,Upwind,306.311,0.016,306.226,0.016,3.769,3.769,84.966,0.011,0.004,0.353,0.000,-0.0005,0.0492,0.0000,1.0000,0.5000,1.0000,0.0000
19.197,Upwind,315.124,0.017,315.038,0.017,3.772,3.772,86.138,0.011,0.004,0.351,0.000,-0.0005,0.0488,0.0000,1.0000,0.5000,1.0000,0.0000
19.392,Upwind,323.308,0.018,323.223,0.018,3.774,3.774,87.307,0.011,0.004,0.348,0.000,-0.0005,0.0484,0.0000,1.0000,0.5000,1.0000,0.0000
19.595,Upwind,333.110,0.019,333.025,0.019,3.776,3.776,88.473,0.011,0.005,0.345,0.000,-0.0006,0.0480,0.0000,1.0000,0.5000,1.0000,0.0000
19.789,Upwind,341.514,0.020,341.429,0.020,3.778,3.778,89.637,0.011,0.005,0.342,0.000,-0.0006,0.0476,0.0000,1.0000,0.5000,1.0000,0.0000
19.995,Upwind,351.576,0.022,351.491,0.022,3.781,3.781,90.799,0.012,0.005,0.339,0.000,-0.0006,0.0472,0.0000,1.0000,0.5000,1.0000,0.0000
20.190,Upwind,360.200,0.023,360.114,0.023,3.783,3.783,91.957,0.012,0.005,0.336,0.000,-0.0007,0.0468,0.0000,1.0000,0.5000,1.0000,0.0000
20.393,Upwind,369.721,0.024,369.636,0.024,3.785,3.785,93.113,0.012,0.006,0.333,0.000,-0.0007,0.0464,0.0000,1.0000,0.5000,1.0000,0.0000
20.590,Upwind,379.361,0.025,379.276,0.025,3.787,3.788,94.267,0.012,0.006,0.330,0.000,-0.0007,0.0459,0.0000,1.0000,0.5000,1.0000,0.0000
20.791,Upwind,389.120,0.027,389.034,0.027,3.790,3.790,95.418,0.012,0.006,0.327,0.000,-0.0008,0.0455,0.0000,1.0000,0.5000,1.0000,0.0000
20.991,Upwind,398.997,0.028,398.911,0.028,3.792,3.792,96.566,0.012,0.007,0.324,0.000,-0.0008,0.0451,0.0000,1.0000,0.5000,1.0000,0.0000
21.195,Upwind,409.830,0.030,409.745,0.030,3.795,3.795,97.711,0.012,0.007,0.321,0.000,-0.0008,0.0446,0.0000,1.0000,0.5000,1.0000,0.0000
21.397,Upwind,419.953,0.032,419.867,0.032,3.797,3.797,98.854,0.012,0.007,0.318,0.000,-0.0009,0.0442,0.0000,1.0000,0.5000,1.0000,0.0000
21.590,Upwind,429.335,0.034,429.249,0.034,3.800,3.800,99.994,0.012,0.008,0.315,0.000,-0.0009,0.0438,0.0000,1.0000,0.5000,1.0000,0.0000
21.793,Upwind,439.682,0.035,439.597,0.035,3.802,3.802,101.131,0.013,0.008,0.312,0.000,-0.0009,0.0433,0.0000,1.0000,0.5000,1.0000,0.0000
21.993,Upwind,450.146,0.037,450.061,0.037,3.805,3.805,102.266,0.013,0.008,0.309,0.000,-0.0010,0.0429,0.0000,1.0000,0.5000,1.0000,0.0000
22.194,Upwind,461.614,0.039,461.529,0.039,3.807,3.807,103.397,0.013,0.009,0.305,0.000,-0.0010,0.0424,0.0000,1.0000,0.5000,1.0000,0.0000
22.400,Upwind,472.321,0.042,472.235,0.042,3.810,3.810,104.526,0.013,0.009,0.302,0.000,-0.0011,0.0420,0.0000,1.0000,0.5000,1.0000,0.0000
22.594,Upwind,483.143,0.044,483.058,0.044,3.812,3.812,105.652,0.013,0.009,0.299,0.000,-0.0011,0.0415,0.0000,1.0000,0.5000,1.0000,0.0000
22.797,Upwind,494.081,0.046,493.996,0.046,3.815,3.815,106.776,0.013,0.010,0.296,0.000,-0.0012,0.0411,0.0000,1.0000,0.5000,1.0000,0.0000
22.995,Upwind,505.135,0.048,505.050,0.048,3.817,3.817,107.896,0.013,0.010,0.292,0.000,-0.0012,0.0406,0.0000,1.0000,0.5000,1.0000,0.0000
23.190,Upwind,515.369,0.051,515.284,0.051,3.820,3.820,109.014,0.013,0.010,0.289,0.000,-0.0013,0.0401,0.0000,1.0000,0.5000,1.0000,0.0000
23.396,Upwind,527.588,0.054,527.503,0.054,3.823,3.823,110.128,0.013,0.011,0.286,0.000,-0.0013,0.0397,0.0000,1.0000,0.5000,1.0000,0.0000
23.594,Upwind,538.986,0.056,538.901,0.056,3.825,3.825,111.240,0.013,0.011,0.282,0.000,-0.0014,0.0392,0.0000,1.0000,0.5000,1.0000,0.0000
23.797,Upwind,550.499,0.059,550.413,0.059,3.828,3.828,112.349,0.013,0.012,0.279,-0.001,-0.0014,0.0387,0.0000,1.0000,0.5000,1.0000,0.0000
23.992,Upwind,561.152,0.062,561.067,0.062,3.830,3.831,113.455,0.014,0.012,0.276,-0.001,-0.0015,0.0383,0.0000,1.0000,0.5000,1.0000,0.0000
24.195,Upwind,573.865,0.065,573.780,0.065,3.833,3.833,114.558,0.014,0.012,0.272,-0.001,-0.0015,0.0378,0.0000,1.0000,0.5000,1.0000,0.0000
24.398,Upwind,585.719,0.068,585.633,0.068,3.836,3.836,115.658,0.014,0.013,0.269,-0.001,-0.0016,0.0373,0.0000,1.0000,0.5000,1.0000,0.0000
24.600,Upwind,597.685,0.072,597.600,0.072,3.839,3.839,116.755,0.014,0.013,0.265,-0.001,-0.0017,0.0368,0.0000,1.0000,0.5000,1.0000,0.0000
24.799,Upwind,609.764,0.075,609.679,0.075,3.841,3.841,117.850,0.014,0.014,0.262,-0.001,-0.0017,0.0363,0.0000,1.0000,0.5000,1.0000,0.0000
24.997,Upwind,621.956,0.079,621.870,0.079,3.844,3.844,118.941,0.014,0.014,0.259,-0.001,-0.0018,0.0359,0.0000,1.0000,0.5000,1.0000,0.0000
25.195,Upwind,634.259,0.082,634.174,0.082,3.847,3.847,120.029,0.014,0.015,0.255,-0.001,-0.0018,0.0354,0.0000,1.0000,0.5000,1.0000,0.0000
25.396,Upwind,646.675,0.086,646.589,0.086,3.850,3.850,121.115,0.014,0.015,0.252,-0.001,-0.0019,0.0349,0.0000,1.0000,0.5000,1.0000,0.0000
25.597,Upwind,659.202,0.090,659.116,0.090,3.853,3.853,122.197,0.014,0.016,0.248,-0.001,-0.0020,0.0344,0.0000,1.0000,0.5000,1.0000,0.0000
25.793,Upwind,671.840,0.094,671.755,0.094,3.855,3.855,123.276,0.014,0.016,0.245,-0.001,-0.0020,0.0339,0.0000,1.0000,0.5000,1.0000,0.0000
25.991,Upwind,683.522,0.098,683.437,0.098,3.858,3.858,124.352,0.014,0.017,0.241,-0.001,-0.0021,0.0334,0.0000,1.0000,0.5000,1.0000,0.0000
26.191,Upwind,696.373,0.102,696.287,0.102,3.861,3.861,125.426,0.014,0.017,0.237,-0.001,-0.0022,0.0329,0.0000,1.0000,0.5000,1.0000,0.0000
26.395,Upwind,710.418,0.107,710.333,0.107,3.864,3.864,126.496,0.014,0.018,0.234,-0.001,-0.0022,0.0324,0.0000,1.0000,0.5000,1.0000,0.0000
26.594,Upwind,723.498,0.112,723.413,0.112,3.867,3.867,127.563,0.014,0.018,0.230,-0.001,-0.0023,0.0319,0.0000,1.0000,0.5000,1.0000,0.0000
26.792,Upwind,735.584,0.116,735.499,0.116,3.870,3.870,128.627,0.015,0.019,0.227,-0.001,-0.0024,0.0314,0.0000,1.0000,0.5000,1.0000,0.0000
26.994,Upwind,749.986,0.122,749.901,0.122,3.873,3.873,129.688,0.015,0.019,0.223,-0.002,-0.0024,0.0309,0.0000,1.0000,0.5000,1.0000,0.0000
27.193,Upwind,762.272,0.127,762.187,0.127,3.875,3.875,130.746,0.015,0.020,0.219,-0.002,-0.0025,0.0304,0.0000,1.0000,0.5000,1.0000,0.0000
27.398,Upwind,776.910,0.132,776.825,0.132,3.878,3.878,131.801,0.015,0.020,0.216,-0.002,-0.0026,0.0299,0.0000,1.0000,0.5000,1.0000,0.0000
27.597,Upwind,790.534,0.138,790.449,0.138,3.881,3.881,132.852,0.015,0.021,0.212,-0.002,-0.0027,0.0293,0.0000,1.0000,0.5000,1.0000,0.0000
27.796,Upwind,804.267,0.144,804.182,0.144,3.884,3.884,133.901,0.015,0.021,0.209,-0.002,-0.0027,0.0288,0.0000,1.0000,0.5000,1.0000,0.0000
27.989,Upwind,816.950,0.149,816.865,0.149,3.887,3.887,134.948,0.015,0.022,0.205,-0.002,-0.0028,0.0283,0.0000,1.0000,0.5000,1.0000,0.0000
28.188,Upwind,830.889,0.155,830.804,0.155,3.890,3.890,135.992,0.015,0.023,0.201,-0.002,-0.0029,0.0278,0.0000,1.0000,0.5000,1.0000,0.0000
28.390,Upwind,844.935,0.161,844.850,0.161,3.893,3.893,137.033,0.015,0.023,0.198,-0.002,-0.0030,0.0273,0.0000,1.0000,0.5000,1.0000,0.0000
28.598,Upwind,860.273,0.168,860.188,0.168,3.896,3.896,138.071,0.015,0.024,0.194,-0.002,-0.0031,0.0268,0.0000,1.0000,0.5000,1.0000,0.0000
28.797,Upwind,874.542,0.175,874.457,0.175,3.899,3.899,139.107,0.015,0.024,0.190,-0.002,-0.0032,0.0262,0.0000,1.0000,0.5000,1.0000,0.0000
28.997,Upwind,888.917,0.182,888.832,0.182,3.902,3.902,140.140,0.015,0.025,0.186,-0.002,-0.0032,0.0257,0.0000,1.0000,0.5000,1.0000,0.0000
29.197,Upwind,903.399,0.189,903.314,0.189,3.905,3.905,141.171,0.015,0.025,0.183,-0.003,-0.0033,0.0252,0.0000,1.0000,0.5000,1.0000,0.0000
29.400,Upwind,917.986,0.196,917.901,0.196,3.908,3.908,142.199,0.015,0.026,0.179,-0.003,-0.0034,0.0247,0.0000,1.0000,0.5000,1.0000,0.0000
29.589,Upwind,931.451,0.203,931.365,0.203,3.911,3.911,143.224,0.015,0.027,0.175,-0.003,-0.0035,0.0241,0.0000,1.0000,0.5000,1.0000,0.0000
29.791,Upwind,946.240,0.210,946.155,0.210,3.914,3.914,144.246,0.015,0.027,0.171,-0.003,-0.0036,0.0236,0.0000,1.0000,0.5000,1.0000,0.0000
30.003,Upwind,962.381,0.219,962.296,0.219,3.917,3.917,145.266,0.015,0.028,0.168,-0.003,-0.0037,0.0231,0.0000,1.0000,0.5000,1.0000,0.0000
30.188,Upwind,976.134,0.226,976.049,0.226,3.920,3.920,146.198,0.016,0.028,0.164,-0.003,-0.0038,0.0226,0.0000,1.0000,0.5000,1.0000,0.0000
30.388,Upwind,991.238,0.234,991.153,0.234,3.924,3.924,147.297,0.016,0.029,0.160,-0.003,-0.0039,0.0220,0.0000,1.0000,0.5000,1.0000,0.0000
30.597,Upwind,1007.718,0.243,1007.633,0.243,3.927,3.927,148.308,0.016,0.029,0.156,-0.003,-0.0040,0.0215,0.0000,1.0000,0.5000,1.0000,0.0000
